"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.604909430E-1,2.601895571E0,1.952692866E0,1.033116150E1,1.083124037E1
8.630503700E-1,2.599054098E0,1.951047778E0,1.029108143E1,1.079203533E1
8.656099530E-1,2.579911470E0,1.949701786E0,1.024412251E1,1.074240784E1
8.681693280E-1,2.548954248E0,1.948654890E0,1.018893814E1,1.068217600E1
8.707287550E-1,2.502743006E0,1.947757602E0,1.012388325E1,1.060898177E1
8.732881300E-1,2.440978289E0,1.947309017E0,1.005030346E1,1.052420957E1
8.758471400E-1,2.360818624E0,1.942224264E0,9.957581520E0,1.041629154E1
8.784062030E-1,2.277817488E0,1.944168448E0,9.868299484E0,1.031269015E1
8.809652650E-1,2.193320990E0,1.941177368E0,9.236743927E0,9.690008509E0
8.835241200E-1,2.107628107E0,1.936242223E0,9.204291344E0,9.638989020E0
8.860831820E-1,1.508525133E0,1.929661870E0,9.159276009E0,9.481117023E0
8.886425050E-1,1.484746456E0,1.924128532E0,9.103343964E0,9.422187324E0
8.912017760E-1,1.447209001E0,1.924128532E0,9.037691116E0,9.352889672E0
8.937608900E-1,1.400399446E0,1.922034740E0,8.958877563E0,9.269132826E0
8.963197970E-1,1.363161206E0,1.921586156E0,8.889186859E0,9.196104874E0
8.988786510E-1,1.340429306E0,1.911865234E0,8.828169823E0,9.131733779E0
9.014372970E-1,1.342074394E0,1.896162391E0,8.777471542E0,9.079680731E0
9.039956820E-1,1.370040536E0,1.873131514E0,8.733055115E0,9.036143225E0
9.065542760E-1,1.423430324E0,1.841127515E0,8.696863174E0,9.002851409E0
9.091132340E-1,1.496561050E0,1.805982947E0,8.674730301E0,8.986223633E0
9.116721930E-1,1.584796309E0,1.765903115E0,8.651101112E0,8.970593270E0
9.142309950E-1,2.257478714E0,1.734796405E0,8.646016121E0,9.102709678E0
9.167896400E-1,2.323879480E0,1.702942014E0,8.656185150E0,9.123046021E0
9.193480780E-1,2.418246269E0,1.672732592E0,8.684451103E0,9.168731663E0
9.219064110E-1,3.126073122E0,1.641625881E0,8.725876808E0,9.413192592E0
9.244646930E-1,3.220888853E0,1.607378602E0,8.783902168E0,9.492877766E0
9.270230780E-1,3.901497364E0,1.563111424E0,8.863463402E0,9.809484313E0
9.295813590E-1,4.009922028E0,1.505683661E0,8.950203896E0,9.922333784E0
9.321400050E-1,4.822434902E0,1.449601889E0,9.619894981E0,1.085815838E1
9.346992760E-1,4.944319248E0,1.393520117E0,9.678369522E0,1.095714505E1
9.372587030E-1,5.759823322E0,1.332503080E0,9.765558243E0,1.141565841E1
9.398177650E-1,5.862864017E0,1.272084355E0,1.038395309E1,1.199240822E1
9.423766720E-1,6.527171612E0,1.214656591E0,1.044766140E1,1.237873130E1
9.449361510E-1,6.599255085E0,1.159621716E0,1.053724289E1,1.248712849E1
9.474958900E-1,6.672086716E0,1.107129097E0,1.063504982E1,1.260344241E1
9.500550050E-1,6.751648426E0,1.067348480E0,1.135977554E1,1.325777092E1
9.526138590E-1,6.823881626E0,1.039831042E0,1.141137123E1,1.333664135E1
9.551730260E-1,6.884748936E0,1.025474072E0,1.148061371E1,1.342593967E1
9.577324530E-1,6.926174641E0,1.015454054E0,1.155568790E1,1.351062415E1
9.602915150E-1,6.948158741E0,1.004387259E0,1.163345528E1,1.358760411E1
9.628505780E-1,6.948457718E0,9.924231768E-1,1.171361446E1,1.365557513E1
9.654099010E-1,6.924978256E0,9.680463076E-1,1.178405285E1,1.370242092E1
9.679690680E-1,6.884300232E0,9.408279657E-1,1.186391354E1,1.374886146E1
9.705278700E-1,6.822685242E0,9.004490972E-1,1.194826031E1,1.378842873E1
9.730865150E-1,6.742375851E0,8.484051824E-1,1.203186035E1,1.381828814E1
9.756452130E-1,6.102295876E0,7.959126234E-1,1.210738373E1,1.358161377E1
9.782038590E-1,6.026174068E0,7.428218722E-1,1.217842007E1,1.360810323E1
9.807625570E-1,5.916702747E0,6.942176819E-1,1.225274754E1,1.362421123E1
9.833213590E-1,5.127519608E0,6.423233151E-1,1.231331539E1,1.335371755E1
9.858800570E-1,5.043471813E0,6.031408310E-1,1.237478161E1,1.337668145E1
9.884390150E-1,4.936542511E0,5.714359283E-1,1.242413330E1,1.338114641E1
9.909982860E-1,4.190280914E0,5.439184904E-1,1.246959686E1,1.316606044E1
9.935573490E-1,4.130311012E0,5.198407173E-1,1.250728416E1,1.318187622E1
9.961168800E-1,4.061367989E0,4.917250574E-1,1.254272747E1,1.319304801E1
9.986768800E-1,3.986592054E0,4.624129832E-1,1.257861996E1,1.320334889E1
1.001236463E0,3.916901112E0,4.275674820E-1,1.260793209E1,1.320927250E1
1.003795682E0,3.866801500E0,3.937688768E-1,1.263754368E1,1.322175170E1
1.006354901E0,3.830310822E0,3.523431420E-1,1.265877914E1,1.323027271E1
1.008913755E0,3.812813282E0,3.113660514E-1,1.267253780E1,1.323736032E1
1.011472557E0,3.816851139E0,2.732304335E-1,1.268240833E1,1.324713134E1
1.014031880E0,3.830161333E0,2.352443784E-1,1.268166065E1,1.324952802E1
1.016591099E0,3.853790522E0,1.998006850E-1,1.267627716E1,1.325064619E1
1.019150057E0,3.882055521E0,1.642074585E-1,1.266461182E1,1.324725298E1
1.021709172E0,3.929612875E0,1.393819153E-1,1.265354538E1,1.325041491E1
1.024268234E0,3.993022680E0,1.129113212E-1,1.263200951E1,1.324857137E1
1.026827401E0,4.072584152E0,8.524430543E-2,1.260135174E1,1.324338604E1
1.029386568E0,4.161417484E0,5.383851007E-2,1.256276798E1,1.323417672E1
1.031945630E0,4.773681164E0,1.929213293E-2,1.250982666E1,1.338970377E1
1.034504745E0,4.813461781E0,-1.316052489E-2,1.245165062E1,1.334965133E1
1.037063807E0,4.862963200E0,-4.845465720E-2,1.237956715E1,1.330054291E1
1.039622713E0,4.929364204E0,-7.298108935E-2,1.231555939E1,1.326563081E1
1.042181880E0,5.004289627E0,-9.197411686E-2,1.225005531E1,1.323311109E1
1.044740943E0,5.086692333E0,-1.013958603E-1,1.219053364E1,1.320961129E1
1.047299745E0,5.684598923E0,-1.093220860E-1,1.212891865E1,1.339542025E1
1.049858755E0,5.730062485E0,-1.163510010E-1,1.206087303E1,1.335334460E1
1.052417713E0,5.796313763E0,-1.269691586E-1,1.198938751E1,1.331761192E1
1.054976515E0,5.873781204E0,-1.480558962E-1,1.190563869E1,1.327657557E1
1.057535526E0,5.976672649E0,-1.673480272E-1,1.182188988E1,1.324785649E1
1.060094693E0,6.735047817E0,-1.914258152E-1,1.122173977E1,1.308911595E1
1.062653859E0,6.807131767E0,-2.193919271E-1,1.119497013E1,1.310391285E1
1.065213234E0,6.908527851E0,-2.485544533E-1,1.115967655E1,1.312737282E1
1.067772609E0,7.589285851E0,-2.811566591E-1,1.111226845E1,1.345952521E1
1.070331724E0,7.626673698E0,-3.000001311E-1,1.105394363E1,1.343301238E1
1.072891047E0,7.657331467E0,-3.161516786E-1,1.098664474E1,1.339556045E1
1.075450682E0,7.714310646E0,-3.216851056E-1,1.093639565E1,1.338726334E1
1.078010213E0,7.788188934E0,-3.384348452E-1,1.089721298E1,1.339849528E1
1.080569797E0,7.874629974E0,-3.623630702E-1,1.085832977E1,1.341806356E1
1.083129328E0,8.484201431E0,-3.880859315E-1,1.081720352E1,1.375296974E1
1.085688599E0,8.524580002E0,-4.127618968E-1,1.077428246E1,1.374496268E1
1.088247765E0,8.569595337E0,-4.366901219E-1,1.073195934E1,1.374058273E1
1.090806880E0,8.597262383E0,-4.597210586E-1,1.067378330E1,1.371327510E1
1.093366099E0,8.613413811E0,-4.712364972E-1,1.061471081E1,1.367790360E1
1.095925213E0,8.615656853E0,-4.812564552E-1,1.054875851E1,1.362855300E1
1.098484224E0,8.605786324E0,-4.873880744E-1,1.047443199E1,1.356505919E1
1.101043078E0,8.585298538E0,-4.974080026E-1,1.040234756E1,1.349679964E1
1.103601672E0,8.553144455E0,-5.084748268E-1,1.033460140E1,1.342456006E1
1.106160265E0,8.506035805E0,-5.228317380E-1,1.027537823E1,1.334950920E1
1.108719015E0,8.436345100E0,-5.446662307E-1,1.021675491E1,1.326086954E1
1.111277557E0,8.362466812E0,-5.599204898E-1,1.017891788E1,1.318539842E1
1.113836047E0,8.276325226E0,-5.780162215E-1,1.015304565E1,1.311167411E1
1.116394484E0,7.662565708E0,-5.911767483E-1,1.013300610E1,1.271779131E1
1.118952765E0,7.621140003E0,-6.050850153E-1,1.013225746E1,1.269293284E1
1.121510786E0,7.568199158E0,-6.218347549E-1,1.015095139E1,1.267699219E1
1.124069120E0,7.498209000E0,-6.459125876E-1,1.018893814E1,1.266707550E1
1.126627974E0,7.415506840E0,-6.859923601E-1,1.023694420E1,1.265920036E1
1.129186932E0,7.330412388E0,-7.242774963E-1,1.031381321E1,1.267415743E1
1.131745422E0,7.241728306E0,-7.695915699E-1,1.040997505E1,1.270442760E1
1.134303703E0,6.613163471E0,-8.162516356E-1,1.108609676E1,1.293451736E1
1.136862193E0,6.587889194E0,-8.714361191E-1,1.114337540E1,1.297437860E1
1.139420734E0,6.556483746E0,-9.267700911E-1,1.122009468E1,1.302831173E1
1.141979276E0,6.521787643E0,-9.774680734E-1,1.131117153E1,1.309319515E1
1.144537609E0,6.484698772E0,-1.033400297E0,1.192941761E1,1.361727722E1
1.147095995E0,6.463163376E0,-1.090528965E0,1.198400402E1,1.365935894E1
1.149654640E0,6.463761806E0,-1.154686451E0,1.205563831E1,1.372777960E1
1.152213130E0,6.490531445E0,-1.220339537E0,1.214492130E1,1.382444720E1
1.154771515E0,6.540631294E0,-1.291974664E0,1.276570892E1,1.440181866E1
1.157329693E0,6.615556240E0,-1.366600871E0,1.281670570E1,1.448796492E1
1.159887818E0,6.707680225E0,-1.448405504E0,1.288295746E1,1.459662445E1
1.162445890E0,7.348208904E0,-1.536491275E0,1.295085335E1,1.496935476E1
1.165004224E0,7.403094292E0,-1.616949916E0,1.303819180E1,1.508027776E1
1.167562765E0,7.482505798E0,-1.701596022E0,1.366496181E1,1.567209314E1
1.170120838E0,7.580761433E0,-2.297259331E0,1.371102333E1,1.583469309E1
1.172678807E0,8.242825508E0,-2.320439816E0,1.377069473E1,1.621606138E1
1.175237140E0,8.284550667E0,-2.355135679E0,1.384218025E1,1.630295672E1
1.177795422E0,8.328369141E0,-2.399552345E0,1.391680622E1,1.639503216E1
1.180353443E0,8.364709854E0,-2.452643156E0,1.398709488E1,1.648097851E1
1.182911672E0,8.400302887E0,-2.499901533E0,1.405499172E1,1.656373716E1
1.185470057E0,8.421987534E0,-2.550748825E0,1.411197090E1,1.663081226E1
1.188028703E0,8.424380302E0,-2.602344275E0,1.415728474E1,1.667846187E1
1.190587453E0,8.405088425E0,-2.651995182E0,1.418988705E1,1.670423552E1
1.193146307E0,8.364260674E0,-2.702693224E0,1.421366596E1,1.671208268E1
1.195705161E0,8.295317650E0,-2.753989220E0,1.422518063E1,1.669588319E1
1.198264276E0,8.194370270E0,-2.817698240E0,1.422099400E1,1.665304170E1
1.200823807E0,7.508527756E0,-2.876920462E0,1.422129250E1,1.633706891E1
1.203383338E0,7.430910587E0,-2.935694218E0,1.422413445E1,1.631449458E1
1.205942661E0,7.317849636E0,-2.996561766E0,1.422428417E1,1.627453735E1
1.208501984E0,6.516703129E0,-3.056830883E0,1.423176098E1,1.594850009E1
1.211061203E0,6.436692715E0,-3.123979568E0,1.424312687E1,1.593916323E1
1.213620422E0,6.337988853E0,-3.201596737E0,1.424851131E1,1.591981153E1
1.216179797E0,5.677270889E0,-3.290879011E0,1.424148178E1,1.568059606E1
1.218739068E0,5.629863262E0,-3.880260944E0,1.423206043E1,1.578934228E1
1.221298338E0,5.571687698E0,-3.904637814E0,1.421665668E1,1.576081304E1
1.223857453E0,5.511418343E0,-3.942474365E0,1.418898964E1,1.572406637E1
1.226416411E0,5.449055195E0,-3.990031719E0,1.415055466E1,1.567962859E1
1.228975422E0,5.387589931E0,-4.045664787E0,1.410030556E1,1.562728849E1
1.231534588E0,5.324329376E0,-4.113561153E0,1.404452324E1,1.557300554E1
1.234093755E0,5.252544880E0,-4.194169521E0,1.397677612E1,1.550904757E1
1.236652870E0,5.183900833E0,-4.275076866E0,1.391426373E1,1.545172628E1
1.239211932E0,5.112115860E0,-4.352993011E0,1.385010624E1,1.539180690E1
1.241770943E0,5.037340164E0,-4.435545444E0,1.377966785E1,1.532736460E1
1.244330057E0,4.962564468E0,-5.023880482E0,1.371580887E1,1.542691914E1
1.246888963E0,4.885246754E0,-5.046164036E0,1.365284824E1,1.535349056E1
1.249447765E0,4.805834770E0,-5.079962254E0,1.359063435E1,1.528422083E1
1.252006463E0,4.712514877E0,-5.130660534E0,1.352946758E1,1.521768600E1
1.254565213E0,4.064209461E0,-5.175974369E0,1.347488117E1,1.499603054E1
1.257123963E0,4.015007019E0,-5.222784042E0,1.342971706E1,1.495844427E1
1.259682870E0,3.938585997E0,-5.265854836E0,1.339277744E1,1.492005946E1
1.262242036E0,3.833600998E0,-5.303541660E0,1.336526012E1,1.488133828E1
1.264800995E0,3.064458132E0,-5.331508160E0,1.334611797E1,1.469471837E1
1.267359901E0,2.980410099E0,-5.351099014E0,1.333430290E1,1.467381133E1
1.269918703E0,2.854338408E0,-5.363213062E0,1.332428360E1,1.464403754E1
1.272477609E0,2.086242199E0,-5.357978344E0,1.332413387E1,1.451181870E1
1.275036568E0,2.001745701E0,-5.338836193E0,1.331934834E1,1.448845050E1
1.277595265E0,1.887338877E0,-5.302793980E0,1.332966709E1,1.446933643E1
1.280154172E0,1.103240848E0,-5.252096176E0,1.336032486E1,1.439791426E1
1.282713130E0,1.039083242E0,-5.190780163E0,1.341117287E1,1.441816390E1
1.285271776E0,9.710373282E-1,-5.120191574E0,1.347263813E1,1.444545788E1
1.287829953E0,8.974580169E-1,-5.050949574E0,1.353634739E1,1.447584965E1
1.290387818E0,8.466105461E-1,-4.977071285E0,1.361740398E1,1.452314289E1
1.292945474E0,8.213363886E-1,-4.904987335E0,1.370997620E1,1.458413321E1
1.295503286E0,8.280661702E-1,-4.844120026E0,1.434945869E1,1.516766815E1
1.298061203E0,8.723334074E-1,-4.788486958E0,1.439626789E1,1.519681223E1
1.300619276E0,9.496514797E-1,-4.746761799E0,1.445893002E1,1.524776189E1
1.303177401E0,1.060469031E0,-4.712664127E0,1.452832222E1,1.531032149E1
1.305735474E0,1.794766545E0,-4.689633369E0,1.459412479E1,1.543380467E1
1.308293755E0,1.861466408E0,-4.655984402E0,1.465783310E1,1.549178231E1
1.310852193E0,1.941626072E0,-4.621737003E0,1.470897961E1,1.553976981E1
1.313410630E0,2.030908108E0,-4.586741924E0,1.474188137E1,1.557195735E1
1.315968911E0,2.123630047E0,-4.553690910E0,1.474935913E1,1.558170402E1
1.318527036E0,2.748904467E0,-4.529314041E0,1.473201084E1,1.565577545E1
1.321085213E0,2.775973320E0,-4.517499447E0,1.468101406E1,1.560916407E1
1.323643495E0,2.800051212E0,-4.530809879E0,1.459591866E1,1.553735390E1
1.326201828E0,2.822633505E0,-4.555335999E0,1.449676609E1,1.545556770E1
1.328760213E0,2.830410004E0,-4.598257542E0,1.378490162E1,1.480468527E1
1.331318599E0,2.815903664E0,-4.650151730E0,1.372029591E1,1.475803999E1
1.333877036E0,2.769692183E0,-4.714458942E0,1.363026524E1,1.468609711E1
1.336435422E0,2.693570614E0,-4.787290573E0,1.352782249E1,1.460052928E1
1.338994068E0,2.591127872E0,-4.862963200E0,1.281281757E1,1.394742445E1
1.341553026E0,1.867747664E0,-4.952843666E0,1.274836063E1,1.380361694E1
1.344111828E0,1.805683732E0,-5.542973518E0,1.267164135E1,1.394831688E1
1.346670370E0,1.722832322E0,-5.567799091E0,1.258564854E1,1.386964625E1
1.349228963E0,1.616949916E0,-5.603691578E0,1.249128151E1,1.378578979E1
1.351787922E0,8.528917432E-1,-5.644668579E0,1.184342480E1,1.314748716E1
1.354346880E0,7.745267749E-1,-5.682654858E0,1.181336498E1,1.313194769E1
1.356905734E0,6.629614234E-1,-5.715855122E0,1.178240871E1,1.311242437E1
1.359464588E0,-1.375873089E-1,-5.746961594E0,1.174367428E1,1.307518196E1
1.362023234E0,-2.195414752E-1,-5.763113499E0,1.171376419E1,1.305656720E1
1.364581776E0,-3.269194067E-1,-5.767600060E0,1.168280697E1,1.303303746E1
1.367140057E0,-1.064656496E0,-5.764160156E0,1.164870930E1,1.304037822E1
1.369698182E0,-1.133300662E0,-5.756383419E0,1.161176968E1,1.300974694E1
1.372256515E0,-1.212413311E0,-5.746961594E0,1.157722378E1,1.298189601E1
1.374814953E0,-1.317398429E0,-5.731408596E0,1.153505039E1,1.294766275E1
1.377373390E0,-2.083101749E0,-5.714957714E0,1.148898792E1,1.299988069E1
1.379932036E0,-2.151745796E0,-5.692076206E0,1.145010471E1,1.296667419E1
1.382490786E0,-2.247458696E0,-5.662315845E0,1.142333508E1,1.294625334E1
1.385049432E0,-2.897708178E0,-5.621787071E0,1.140972614E1,1.304542269E1
1.387608026E0,-2.954986334E0,-5.576622486E0,1.140987587E1,1.303901568E1
1.390166620E0,-3.017050266E0,-5.532206059E0,1.142677498E1,1.304910275E1
1.392725109E0,-3.078366280E0,-5.490780354E0,1.146102238E1,1.307593369E1
1.395283703E0,-3.138934612E0,-5.456682682E0,1.150798130E1,1.311723790E1
1.397842349E0,-3.185744286E0,-5.423033237E0,1.157677460E1,1.317497500E1
1.400400786E0,-3.221636534E0,-5.398207664E0,1.166830063E1,1.325401175E1
1.402959224E0,-3.245863914E0,-5.378616810E0,1.233335590E1,1.384112781E1
1.405517765E0,-3.257379293E0,-5.361567974E0,1.239990616E1,1.389656806E1
1.408076151E0,-3.252892733E0,-5.348706245E0,1.249666595E1,1.397700360E1
1.410634640E0,-3.224926710E0,-5.339882851E0,1.316934776E1,1.457210423E1
1.413193390E0,-3.185744286E0,-5.343770981E0,1.323260880E1,1.462213358E1
1.415751880E0,-3.114109039E0,-5.350501060E0,1.333250904E1,1.469970524E1
1.418310526E0,-3.022583723E0,-5.363512039E0,1.397572899E1,1.527168211E1
1.420869432E0,-2.390429735E0,-5.372185707E0,1.401655674E1,1.519994725E1
1.423428338E0,-2.343620300E0,-5.384598732E0,1.405229950E1,1.523002235E1
1.425987245E0,-2.292922258E0,-5.400152206E0,1.407174110E1,1.524575462E1
1.428545890E0,-2.246112823E0,-5.411218643E0,1.406979752E1,1.524091573E1
1.431104536E0,-2.219193459E0,-5.427669525E0,1.403240967E1,1.520831803E1
1.433663182E0,-2.201396942E0,-5.445466042E0,1.396780300E1,1.515251694E1
1.436221880E0,-2.197508574E0,-5.477619648E0,1.387538052E1,1.507844639E1
1.438780786E0,-2.213361025E0,-5.520092487E0,1.319865990E1,1.447670581E1
1.441339640E0,-2.250898361E0,-5.566602707E0,1.312837124E1,1.443633404E1
1.443898443E0,-2.314756870E0,-5.614459038E0,1.303116226E1,1.437676735E1
1.446457297E0,-2.411217451E0,-5.665755272E0,1.237238884E1,1.381994059E1
1.449015995E0,-3.130858898E0,-5.719892979E0,1.230793190E1,1.392855487E1
1.451574484E0,-3.207279682E0,-5.758626938E0,1.222881889E1,1.389217185E1
1.454132870E0,-3.317199945E0,-5.790032387E0,1.214073372E1,1.385372534E1
1.456691463E0,-4.110719681E0,-5.812465191E0,1.153744316E1,1.355711483E1
1.459250213E0,-4.198506355E0,-5.824878216E0,1.150005531E1,1.355757847E1
1.461808859E0,-4.870739937E0,-5.830860138E0,1.145788193E1,1.374794878E1
1.464367349E0,-4.968546867E0,-5.821588039E0,1.141630650E1,1.374443157E1
1.466925995E0,-5.736642838E0,-5.801099300E0,1.136112213E1,1.398702685E1
1.469484745E0,-5.853741646E0,-5.753093243E0,1.131670475E1,1.397970599E1
1.472043495E0,-6.682555676E0,-5.684598923E0,1.127797127E1,1.428859164E1
1.474602245E0,-6.798457623E0,-5.600551128E0,1.124178028E1,1.428155534E1
1.477160943E0,-7.554290771E0,-4.996961594E0,1.121740341E1,1.441759597E1
1.479719484E0,-7.644769192E0,-4.945964336E0,1.121052361E1,1.444233010E1
1.482278338E0,-7.752595901E0,-4.889284611E0,1.122144127E1,1.448891270E1
1.484837088E0,-8.447710991E0,-4.834548473E0,1.124088287E1,1.486923427E1
1.487395630E0,-8.486893654E0,-4.768446922E0,1.128574753E1,1.490414530E1
1.489954276E0,-8.525776863E0,-4.698606491E0,1.134183025E1,1.494666811E1
1.492513130E0,-8.559724808E0,-4.630111694E0,1.141017437E1,1.499662970E1
1.495072036E0,-8.584549904E0,-4.555634975E0,1.148435211E1,1.504455551E1
1.497630943E0,-8.598907471E0,-4.480859280E0,1.156152058E1,1.508933622E1
1.500190057E0,-8.604141235E0,-4.403242111E0,1.163629627E1,1.512690247E1
1.502748963E0,-8.598907471E0,-4.330261230E0,1.169970608E1,1.515174889E1
1.505307453E0,-8.564062119E0,-4.250699997E0,1.176132107E1,1.515718588E1
1.507865943E0,-8.512018204E0,-4.176073551E0,1.181067371E1,1.514549629E1
1.510424797E0,-8.439933777E0,-4.103391647E0,1.184671497E1,1.511340335E1
1.512983495E0,-8.352746010E0,-4.032504559E0,1.186167049E1,1.505751260E1
1.515542349E0,-7.746763229E0,-3.965654850E0,1.185568810E1,1.470700850E1
1.518101307E0,-7.690980434E0,-3.897459507E0,1.183146095E1,1.463983739E1
1.520660213E0,-7.627421379E0,-3.835096598E0,1.178898811E1,1.455560935E1
1.523219328E0,-7.539335728E0,-3.769443512E0,1.174606705E1,1.445753709E1
1.525778807E0,-7.440482140E0,-3.704687595E0,1.169910812E1,1.435111896E1
1.528338390E0,-6.724280357E0,-3.640679598E0,1.165110207E1,1.393623599E1
1.530897713E0,-6.669693947E0,-3.575026512E0,1.159711361E1,1.384769569E1
1.533456984E0,-6.592974186E0,-3.512663603E0,1.154043388E1,1.374728076E1
1.536016151E0,-6.497111797E0,-3.455534935E0,1.147896862E1,1.363524492E1
1.538575161E0,-5.865256786E0,-3.405285835E0,1.140389347E1,1.326823255E1
1.541134172E0,-5.827420235E0,-3.347857952E0,1.133495045E1,1.317755976E1
1.543693182E0,-5.789434433E0,-3.292673588E0,1.126047421E1,1.308271874E1
1.546252349E0,-5.755934715E0,-3.230011463E0,1.118330574E1,1.298576474E1
1.548811515E0,-5.733801365E0,-3.165405273E0,1.109925747E1,1.288758259E1
1.551370995E0,-5.718995571E0,-3.094368219E0,1.050538826E1,1.235496692E1
1.553930943E0,-5.713163376E0,-3.020041227E0,1.047502995E1,1.230801110E1
1.556490943E0,-5.729314804E0,-2.959622622E0,1.042029381E1,1.225426200E1
1.559050838E0,-5.749205112E0,-2.881257534E0,1.036166954E1,1.219504818E1
1.561610630E0,-5.780760288E0,-2.798256636E0,1.028435135E1,1.212498711E1
1.564170213E0,-5.832206249E0,-2.713460922E0,1.019267654E1,1.205272397E1
1.566729432E0,-5.898606777E0,-2.101197481E0,9.561120987E0,1.142906940E1
1.569288338E0,-5.978168488E0,-2.065006018E0,9.519545555E0,1.142910740E1
1.571847505E0,-6.062066555E0,-2.018944025E0,9.464061737E0,1.141898640E1
1.574407088E0,-6.154339790E0,-1.963909149E0,9.382407188E0,1.139133013E1
1.576966776E0,-6.238387585E0,-1.897508383E0,9.302696228E0,1.136037741E1
1.579526255E0,-6.316453457E0,-1.822583079E0,9.211619377E0,1.131694857E1
1.582085578E0,-6.387191296E0,-1.742423534E0,8.572137833E0,1.083114950E1
1.584644901E0,-6.446563244E0,-1.657927036E0,8.541479111E0,1.082883951E1
1.587204120E0,-6.486343861E0,-1.064058304E0,8.505288124E0,1.074917684E1
1.589763599E0,-6.506682873E0,-1.035344481E0,8.466404915E0,1.072794819E1
1.592323182E0,-6.512216568E0,-1.009771109E0,8.418398857E0,1.069102622E1
1.594882401E0,-6.491578102E0,-9.693922997E-1,8.377870560E0,1.064279206E1
1.597441203E0,-6.447161674E0,-9.194421172E-1,8.335397720E0,1.057781275E1
1.600000213E0,-6.384200573E0,-8.612666130E-1,8.293522835E0,1.050153885E1
1.602559380E0,-6.300302029E0,-7.981559038E-1,8.259425163E0,1.041868334E1
1.605118755E0,-6.200252056E0,-7.334001660E-1,8.227272034E0,1.032806886E1
1.607678443E0,-5.524878025E0,-6.646065116E-1,8.206484795E0,9.915259537E0
1.610238390E0,-5.485546112E0,-6.016453505E-1,8.195716858E0,9.880433598E0
1.612798182E0,-5.425725460E0,-5.283651352E-1,8.204689980E0,9.850614404E0
1.615357870E0,-5.356482983E0,-4.618147612E-1,8.229216576E0,9.829811202E0
1.617917349E0,-5.274229527E0,-3.985545337E-1,8.270043373E0,9.816820270E0
1.620476880E0,-5.178217888E0,-3.358924687E-1,8.325078964E0,9.809877879E0
1.623036515E0,-4.504339218E0,-2.810071111E-1,8.394919395E0,9.531144131E0
1.625595943E0,-4.458875656E0,-2.304587364E-1,8.475228310E0,9.579362100E0
1.628155161E0,-4.409074783E0,-1.882852316E-1,8.555387497E0,9.626528294E0
1.630714120E0,-4.347310066E0,-1.402792335E-1,8.643773079E0,9.676445428E0
1.633272870E0,-4.278815746E0,-9.346963465E-2,9.244371414E0,1.018702133E1
1.635832036E0,-4.206731796E0,-4.755735025E-2,9.273234367E0,1.018291362E1
1.638391463E0,-4.131657124E0,-4.785645287E-3,9.310622215E0,1.018618179E1
1.640950838E0,-4.053740501E0,3.499503061E-2,9.350552559E0,1.019150969E1
1.643510422E0,-3.980759621E0,7.477571070E-2,9.395268440E0,1.020407309E1
1.646069797E0,-3.918994904E0,1.075274646E-1,9.429815292E0,1.021232097E1
1.648628963E0,-3.856183290E0,1.520937830E-1,9.468848228E0,1.022508527E1
1.651188130E0,-3.803690672E0,1.935195327E-1,9.500553131E0,1.023552746E1
1.653747505E0,-3.757479191E0,2.370389998E-1,9.526125908E0,1.024313976E1
1.656307140E0,-3.709772348E0,2.777169645E-1,9.539136887E0,1.023888032E1
1.658866515E0,-3.665505171E0,3.180958629E-1,9.540931702E0,1.022577581E1
1.661425786E0,-3.624228954E0,3.632603884E-1,9.540333748E0,1.021200086E1
1.663985057E0,-3.597459316E0,4.030410647E-1,9.530463219E0,1.019479695E1
1.666544328E0,-3.570091486E0,4.489533603E-1,9.530463219E0,1.018709191E1
1.669103547E0,-3.546013594E0,5.011467934E-1,9.525827408E0,1.017677495E1
1.671662713E0,-3.529712439E0,5.564808249E-1,9.524331093E0,1.017258195E1
1.674221828E0,-3.512813091E0,6.170491576E-1,9.518349648E0,1.016462422E1
1.676780890E0,-3.490829229E0,6.773183346E-1,9.508329391E0,1.015150120E1
1.679340057E0,-3.464209080E0,7.350451946E-1,9.499805450E0,1.013840912E1
1.681899224E0,-3.438187122E0,7.857431173E-1,9.487840652E0,1.012213630E1
1.684458338E0,-3.402145147E0,8.340482712E-1,9.488439560E0,1.011438151E1
1.687017349E0,-3.358326674E0,8.813064694E-1,9.496215820E0,1.011104218E1
1.689576515E0,-3.315106153E0,9.249755144E-1,9.515209198E0,1.011853322E1
1.692135995E0,-3.267698526E0,9.658030272E-1,9.543772697E0,1.013381599E1
1.694695422E0,-3.218795061E0,1.006481051E0,9.576226234E0,1.015272154E1
1.697254640E0,-3.171237707E0,1.042223811E0,9.614212036E0,1.017723205E1
1.699813651E0,-3.131606579E0,1.068993568E0,9.647860527E0,1.019955488E1
1.702372765E0,-3.090629578E0,1.098604679E0,9.688240051E0,1.022843677E1
1.704931880E0,-3.049951553E0,1.124626637E0,9.730861664E0,1.025946676E1
1.707490890E0,-3.011816025E0,1.150050402E0,9.770792007E0,1.028892745E1
1.710049849E0,-2.978316545E0,1.179512024E0,9.810572624E0,1.032031750E1
1.712608859E0,-2.939283609E0,1.205384374E0,9.850353241E0,1.034996612E1
