"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.464884781E1,-2.397309303E0,1.188634682E1,4.788785934E0,1.303705501E1
2.465140615E1,-2.496013165E0,1.172498035E1,4.699204445E0,1.287585991E1
2.465396422E1,-3.151646614E0,1.058868885E1,4.611417770E0,1.197156555E1
2.465652261E1,-3.186940670E0,1.043898773E1,4.572833538E0,1.183384393E1
2.465908104E1,-3.241676569E0,9.456584930E0,4.630411148E0,1.101708550E1
2.466163922E1,-3.320639610E0,9.355188370E0,4.783700943E0,1.101952774E1
2.466419719E1,-3.406332493E0,9.273833275E0,5.769095421E0,1.144069695E1
2.466675516E1,-3.468994617E0,9.250951767E0,5.821289062E0,1.146740767E1
2.466931328E1,-3.479164124E0,9.337541580E0,5.887540340E0,1.157399659E1
2.467187136E1,-3.430559874E0,1.017353439E1,5.972036839E0,1.228555115E1
2.467442901E1,-3.325724363E0,1.100504017E1,6.024379730E0,1.297938761E1
2.467698667E1,-2.529961348E0,1.184267712E1,6.003442287E0,1.351632439E1
2.467954474E1,-2.400898457E0,1.263559914E1,5.886941910E0,1.414492008E1
2.468210292E1,-1.434198022E0,1.331022549E1,4.743920326E0,1.420295063E1
2.468466115E1,-1.274178028E0,1.346501160E1,3.711417437E0,1.402514479E1
2.468721964E1,-5.009972304E-2,1.457662678E1,2.490479708E0,1.478793587E1
2.468977781E1,7.347460985E-1,1.473036575E1,1.114307642E0,1.479071359E1
2.469233594E1,1.568196177E0,1.583016682E1,-3.010469973E-1,1.591050125E1
2.469489417E1,2.406730890E0,1.599257946E1,-1.630708575E0,1.625466585E1
2.469745250E1,3.228815079E0,1.708834267E1,-2.773879766E0,1.761053977E1
2.470001078E1,3.975525379E0,1.721351814E1,-3.699303865E0,1.804978831E1
2.470256901E1,4.124927044E0,1.789547157E1,-4.513312340E0,1.891118490E1
2.470512729E1,5.027769089E0,1.790953064E1,-5.251497746E0,1.932894147E1
2.470768563E1,5.083103180E0,1.785494423E1,-5.417201042E0,1.933864107E1
2.471024406E1,5.100600719E0,1.717597961E1,-6.469444752E0,1.904951755E1
2.471280260E1,5.080111980E0,1.644138336E1,-6.568896294E0,1.841947402E1
2.471536115E1,5.031208515E0,1.551910019E1,-6.646064758E0,1.761606388E1
2.471791927E1,4.971836567E0,1.451246929E1,-6.663113594E0,1.672507120E1
2.472047714E1,4.912913322E0,1.345693588E1,-6.565307140E0,1.575846117E1
2.472303516E1,4.879713058E0,1.240633678E1,-5.340780258E0,1.436150151E1
2.472559333E1,4.874628544E0,1.135484028E1,-3.854687691E0,1.294422722E1
2.472815162E1,4.889433861E0,1.030289650E1,-2.153540373E0,1.160577339E1
2.473070990E1,4.912165642E0,9.269794464E0,-5.362913609E-1,1.050457372E1
2.473326833E1,4.934448719E0,8.294121742E0,7.612167001E-1,9.680944711E0
2.473582672E1,4.923082829E0,7.394868851E0,1.688285947E0,9.042739590E0
2.473838490E1,4.877470016E0,6.546164513E0,1.807627916E0,8.361190243E0
2.474094276E1,4.810321331E0,5.761917114E0,1.894367814E0,7.741286040E0
2.474350083E1,4.727619171E0,5.602495193E0,1.927269101E0,7.579756039E0
2.474605912E1,4.638785839E0,4.590779781E0,1.901097536E0,6.797629359E0
2.474861729E1,4.558775902E0,4.489383698E0,1.830359817E0,6.654864444E0
2.475117547E1,4.498356819E0,3.854238987E0,1.737637877E0,6.173310104E0
2.475373375E1,4.457679272E0,3.797260046E0,1.644616961E0,6.082339459E0
2.475629214E1,4.424777508E0,3.740580082E0,1.551446438E0,5.998131492E0
2.475885068E1,4.406980991E0,3.711566925E0,1.478614807E0,5.948404176E0
2.476140912E1,4.386791706E0,3.715156317E0,1.415055513E0,5.920195101E0
2.476396703E1,4.361966133E0,3.761367559E0,1.357179046E0,5.917479989E0
2.476652464E1,4.333252430E0,3.852294922E0,1.289880991E0,5.939784993E0
2.476908229E1,4.296313286E0,4.573581219E0,6.696912646E-1,6.310660774E0
2.477164011E1,4.259373665E0,4.687838554E0,5.832505226E-1,6.360682000E0
2.477419813E1,4.217648983E0,5.515605927E0,-1.377368569E-1,6.944742121E0
2.477675578E1,4.182653904E0,5.645416260E0,-2.651546597E-1,7.031047249E0
2.477931302E1,4.137938023E0,6.539584160E0,-1.231855035E0,7.836208196E0
2.478187021E1,4.084398746E0,6.670890331E0,-1.380210042E0,7.942799928E0
2.478442729E1,4.023381710E0,7.563263893E0,-2.432752848E0,8.905551500E0
2.478698464E1,3.948456526E0,7.677072525E0,-2.576920509E0,9.009343528E0
2.478954198E1,3.859174252E0,8.414361000E0,-3.550350666E0,9.914619851E0
2.479209953E1,3.198456049E0,8.501250267E0,-3.676422358E0,9.798849859E0
2.479465734E1,3.147160053E0,9.138788223E0,-4.467250347E0,1.064792901E1
2.479721484E1,3.083301544E0,9.220442772E0,-4.558626175E0,1.073798798E1
2.479977224E1,3.008376360E0,9.327970505E0,-4.662265301E0,1.085348238E1
2.480232984E1,2.923879623E0,1.003699398E1,-4.750350952E0,1.148286351E1
2.480488766E1,2.845215559E0,1.009771156E1,-4.817948341E0,1.154433439E1
2.480744568E1,2.767000198E0,1.017727280E1,-4.845615387E0,1.160659985E1
2.481000333E1,2.684448004E0,1.026879883E1,-4.819443703E0,1.165682324E1
2.481256068E1,2.606382132E0,1.094417286E1,-4.739882469E0,1.220797416E1
2.481511792E1,2.531157732E0,1.100369358E1,-4.610371113E0,1.219604664E1
2.481767500E1,2.455933332E0,1.108938694E1,-3.608675718E0,1.191757742E1
2.482023214E1,2.382952213E0,1.119093227E1,-3.462264776E0,1.195419189E1
2.482278974E1,2.312064886E0,1.185628700E1,-2.446810722E0,1.232493685E1
2.482534750E1,2.245364904E0,1.190279675E1,-2.292174578E0,1.232770450E1
2.482790526E1,2.175374985E0,1.195349503E1,-1.156331539E0,1.220472869E1
2.483046297E1,2.115554333E0,1.202079296E1,-4.606183469E-1,1.221422133E1
2.483302052E1,2.060968161E0,1.209168053E1,2.229811549E-1,1.226809065E1
2.483557781E1,2.013261080E0,1.215389442E1,3.835993707E-1,1.232548248E1
2.483813500E1,1.974078655E0,1.220369434E1,1.440778375E0,1.244600275E1
2.484069224E1,1.935195327E0,1.223554897E1,1.564307809E0,1.248602012E1
2.484324964E1,1.898854375E0,1.225140190E1,2.321336985E0,1.261313212E1
2.484580703E1,1.852941990E0,1.223928738E1,2.387887478E0,1.260696459E1
2.484836448E1,1.811964989E0,1.220862961E1,2.464308262E0,1.258597113E1
2.485092193E1,1.766501307E0,1.215075302E1,2.528914452E0,1.253621690E1
2.485347938E1,1.712513208E0,1.207627678E1,2.571237564E0,1.246516847E1
2.485603708E1,1.648804307E0,1.198744297E1,2.582005262E0,1.237271578E1
2.485859469E1,1.578664780E0,1.135095215E1,2.558076859E0,1.174223379E1
2.486115188E1,1.507926941E0,1.130025482E1,2.496611357E0,1.167059000E1
2.486370917E1,1.431805253E0,1.122263718E1,2.397458792E0,1.156483723E1
2.486626641E1,1.366899967E0,1.113709354E1,1.725673795E0,1.135258641E1
2.486882375E1,1.310070395E0,1.053649521E1,1.655085564E0,1.074585148E1
2.487138104E1,1.265205026E0,1.048908806E1,1.559970856E0,1.067966391E1
2.487393823E1,1.238136172E0,1.042134094E1,9.216853976E-1,1.053502882E1
2.487649542E1,1.233799219E0,1.033594704E1,8.729315996E-1,1.044586383E1
2.487905276E1,1.251595736E0,9.710522652E0,8.138588071E-1,9.824617459E0
2.488161000E1,1.291376472E0,9.652048111E0,7.407281399E-1,9.766184726E0
2.488416672E1,1.354038477E0,9.583254814E0,6.783652306E-1,9.702183899E0
2.488672339E1,1.430608869E0,9.496813774E0,6.142076850E-1,9.623583775E0
2.488928036E1,1.511964798E0,8.893074989E0,5.487041473E-1,9.037361150E0
2.489183740E1,1.590479255E0,8.852396965E0,4.914259613E-1,9.007555482E0
2.489439443E1,1.661815286E0,8.802745819E0,4.390829504E-1,8.968988674E0
2.489695125E1,1.721935034E0,8.744869232E0,3.934697807E-1,8.921469420E0
2.489950807E1,1.753191233E0,8.670691490E0,3.514458239E-1,8.853139815E0
2.490206511E1,1.774876237E0,8.597710609E0,3.233301640E-1,8.784950528E0
2.490462224E1,1.777269006E0,8.522037506E0,2.988037169E-1,8.710516175E0
2.490717948E1,1.765005827E0,8.446215630E0,2.750250399E-1,8.633043658E0
2.490973667E1,1.744965911E0,8.370542526E0,2.497508675E-1,8.554137228E0
2.491229396E1,1.713111520E0,8.302047729E0,2.180459648E-1,8.479757757E0
2.491485115E1,1.668545127E0,8.239834785E0,1.832004786E-1,8.409071444E0
2.491740839E1,1.608425498E0,8.176125526E0,1.339980662E-1,8.333907648E0
2.491996578E1,1.554886103E0,8.124231339E0,8.509475738E-2,8.272124682E0
2.492252333E1,1.500898004E0,8.078916550E0,2.572284266E-2,8.217192288E0
2.492508089E1,1.453789353E0,8.037042618E0,-3.574278951E-2,8.167547678E0
2.492763854E1,1.422383547E0,7.995616913E0,-9.646066278E-2,8.121722073E0
2.493019625E1,1.402044535E0,7.957331657E0,-1.567298770E-1,8.081424394E0
2.493275380E1,1.391725421E0,7.923832417E0,-2.140080780E-1,8.047969885E0
2.493531130E1,1.382901907E0,7.890033722E0,-2.735295296E-1,8.014977743E0
2.493786865E1,1.379013658E0,7.869096279E0,-3.168994486E-1,7.995297379E0
2.494042615E1,1.378116250E0,7.860422611E0,-3.451646566E-1,7.987777330E0
2.494298365E1,1.382303715E0,7.853094578E0,-3.626621962E-1,7.982066266E0
2.494554120E1,1.383799195E0,7.851449490E0,-3.658027649E-1,7.980850266E0
2.494809912E1,1.380210042E0,7.852645874E0,-3.589234054E-1,7.981093471E0
2.495065693E1,1.367797256E0,7.856085300E0,-3.382852972E-1,7.981439878E0
2.495321453E1,1.345214963E0,7.854739666E0,-3.176472187E-1,7.975427153E0
2.495577214E1,1.315005541E0,7.857431412E0,-2.789133787E-1,7.971590847E0
2.495833010E1,1.274178028E0,7.859824181E0,-2.328515500E-1,7.965838665E0
2.496088833E1,1.219591737E0,7.857281685E0,-1.852942109E-1,7.953528363E0
2.496344641E1,1.155135155E0,7.855187893E0,-1.316052526E-1,7.940757772E0
2.496600453E1,1.084546804E0,7.853542805E0,-7.971090078E-2,7.928475906E0
2.496856266E1,1.006032348E0,7.847261906E0,-2.706880681E-2,7.911532925E0
2.497112068E1,9.209375978E-1,7.832605839E0,1.704886183E-2,7.886579166E0
2.497367896E1,8.431708813E-1,7.823632717E0,6.415756047E-2,7.869198321E0
2.497623760E1,7.680960894E-1,7.813612938E0,1.055833027E-1,7.851984882E0
2.497879615E1,6.952645183E-1,7.807182312E0,1.323530078E-1,7.839196752E0
2.498135458E1,6.293123364E-1,7.801798344E0,1.416251957E-1,7.828419324E0
2.498391307E1,5.693422556E-1,7.797162056E0,1.377368569E-1,7.819134106E0
2.498647136E1,5.146064162E-1,7.790881157E0,1.178465188E-1,7.808747452E0
2.498902932E1,4.549354017E-1,7.773682594E0,7.432705164E-2,7.787337915E0
2.499158766E1,4.067798555E-1,7.762615681E0,2.093719877E-2,7.773294696E0
2.499414620E1,3.669991791E-1,7.752894878E0,-3.993022814E-2,7.761679059E0
2.499670443E1,3.346960545E-1,7.742127419E0,-1.123131141E-1,7.750172427E0
2.499926276E1,3.091227710E-1,7.732854843E0,-1.923231184E-1,7.741420354E0
2.500182136E1,2.890828848E-1,7.727321625E0,-2.739782035E-1,7.737579238E0
2.500438005E1,2.765205801E-1,7.724928856E0,-3.598206937E-1,7.738246597E0
2.500693849E1,2.587239444E-1,7.713712215E0,-4.417748749E-1,7.730682975E0
2.500949682E1,2.564806640E-1,7.707581043E0,-5.024927258E-1,7.728200748E0
2.501205531E1,2.570788860E-1,7.704739571E0,-5.434698462E-1,7.728160252E0
2.501461396E1,2.602194548E-1,7.707281590E0,-5.648556948E-1,7.732332483E0
2.501717255E1,2.605185509E-1,7.716703415E0,-5.642575026E-1,7.741690257E0
2.501973109E1,2.611167729E-1,7.727620602E0,-5.373382568E-1,7.750679618E0
2.502228958E1,2.543869615E-1,7.737192154E0,-4.800600410E-1,7.756243472E0
2.502484802E1,2.392822653E-1,7.743473053E0,-4.057329893E-1,7.757786423E0
2.502740651E1,2.300100774E-1,7.764709473E0,-2.985046208E-1,7.773848650E0
2.502996490E1,2.147558331E-1,7.790731430E0,4.691427946E-1,7.807798105E0
2.503252333E1,1.992024779E-1,7.816005707E0,5.415256619E-1,7.837274837E0
2.503508208E1,1.808076650E-1,7.845467091E0,6.336493492E-1,7.873090675E0
2.503764052E1,1.673480272E-1,7.878368378E0,1.239482164E0,7.977030130E0
2.504019906E1,1.532901973E-1,7.917102337E0,1.280608773E0,8.021469075E0
2.504275771E1,1.411765367E-1,7.951200008E0,1.316800237E0,8.060736644E0
2.504531604E1,1.441675574E-1,7.999206066E0,1.352243900E0,8.113978404E0
2.504787443E1,1.588236094E-1,8.055736542E0,1.373928905E0,8.173603661E0
2.505043302E1,1.861915141E-1,8.122137070E0,1.369143248E0,8.238830687E0
2.505299156E1,2.244766802E-1,8.192276955E0,1.374527097E0,8.309820469E0
2.505555005E1,2.678465843E-1,8.270492554E0,1.362712502E0,8.386284889E0
2.505810880E1,3.201895654E-1,8.355886459E0,1.326072454E0,8.466512153E0
2.506066740E1,3.638585806E-1,8.437990189E0,1.268046498E0,8.540492574E0
2.506322594E1,4.132105708E-1,9.053394318E0,1.189980626E0,9.140609692E0
2.506578438E1,4.588237405E-1,9.088239670E0,1.085743308E0,9.164358027E0
2.506834292E1,5.036891699E-1,9.135647774E0,3.599702418E-1,9.156600985E0
2.507090162E1,5.479564071E-1,9.191579819E0,2.952145040E-1,9.212629776E0
2.507346026E1,5.914758444E-1,9.259924889E0,1.956132501E-1,9.280857566E0
2.507601865E1,6.393322945E-1,9.336494446E0,-4.803591371E-1,9.370678696E0
2.507857693E1,6.791129708E-1,9.411121368E0,-5.400301814E-1,9.451033406E0
2.508113500E1,7.224828601E-1,9.499206543E0,-6.076273918E-1,9.546000077E0
2.508369328E1,7.677969933E-1,1.010324478E1,-6.809076071E-1,1.015523030E1
2.508625182E1,8.099704385E-1,1.014123058E1,-7.544869184E-1,1.020146364E1
2.508881026E1,8.516952991E-1,1.019596672E1,-8.187940121E-1,1.026418754E1
2.509136859E1,8.884849548E-1,1.026311588E1,-8.678468466E-1,1.033799358E1
2.509392714E1,9.279665351E-1,1.033893776E1,-8.985049129E-1,1.041931221E1
2.509648568E1,9.530911446E-1,1.041027355E1,-9.227322340E-1,1.049445630E1
2.509904427E1,9.791131020E-1,1.049566746E1,-9.305089116E-1,1.058222777E1
2.510160297E1,9.970592856E-1,1.058495045E1,-9.275178909E-1,1.067218781E1
2.510416136E1,1.010518909E0,1.121007538E1,-9.152546525E-1,1.129268035E1
2.510671958E1,1.017697334E0,1.124372387E1,-8.995517492E-1,1.132546810E1
2.510927761E1,1.019342422E0,1.129008484E1,-8.762217164E-1,1.136982142E1
2.511183568E1,1.018445134E0,1.134526920E1,-8.412266970E-1,1.142190992E1
2.511439391E1,1.006032348E0,1.140090275E1,-8.032406569E-1,1.147335522E1
2.511695208E1,9.990034699E-1,1.147014523E1,-7.468597889E-1,1.153776577E1
2.511951000E1,9.906286001E-1,1.154058361E1,-6.734300256E-1,1.160258260E1
2.512206807E1,9.785149097E-1,1.161191940E1,-5.851947069E-1,1.166775970E1
2.512462656E1,9.610173702E-1,1.168400383E1,3.559323773E-2,1.172351341E1
2.512718521E1,9.385846853E-1,1.176147079E1,7.866404206E-2,1.179912389E1
2.512974401E1,9.142078161E-1,1.184148121E1,1.283151209E-1,1.187741209E1
2.513230292E1,8.813064694E-1,1.191655540E1,1.864906102E-1,1.195055532E1
2.513486193E1,8.539385796E-1,1.199551868E1,2.531905472E-1,1.202854044E1
2.513742104E1,8.205885887E-1,1.207208920E1,3.068794906E-1,1.210383733E1
2.513998016E1,7.843971848E-1,1.214402390E1,3.348456323E-1,1.217393597E1
2.514253927E1,7.431209683E-1,1.220937729E1,3.354438245E-1,1.223656999E1
2.514509828E1,6.904788613E-1,1.226680565E1,3.025425076E-1,1.228994767E1
2.514765703E1,6.302096844E-1,1.231466198E1,2.428714931E-1,1.233316871E1
2.515021568E1,5.585745573E-1,1.235204983E1,1.479063481E-1,1.236555768E1
2.515277417E1,4.876871705E-1,1.238868999E1,4.456632212E-2,1.239836541E1
2.515533281E1,4.187439680E-1,1.242084312E1,-6.444170475E-1,1.244459577E1
2.515789162E1,3.512962759E-1,1.244671535E1,-6.698408127E-1,1.246967597E1
2.516045016E1,2.875873744E-1,1.247198963E1,-6.849454641E-1,1.249409389E1
2.516300859E1,2.225325108E-1,1.249651623E1,-6.812067032E-1,1.251704762E1
2.516556708E1,1.631605923E-1,1.252283764E1,-6.490531564E-1,1.254070787E1
2.516812552E1,1.043868884E-1,1.254153156E1,-5.919244885E-1,1.255592630E1
2.517068391E1,5.937191099E-2,1.256396389E1,-4.926223755E-1,1.257375801E1
2.517324198E1,1.989033818E-2,1.259342575E1,2.198405862E-1,1.259536016E1
2.517579984E1,-1.196411345E-2,1.262886906E1,3.041875660E-1,1.263253763E1
2.517835787E1,-3.738785535E-2,1.266236877E1,4.235295951E-1,1.266950505E1
2.518091620E1,-5.234299600E-2,1.269900894E1,1.213161111E0,1.275693254E1
2.518347443E1,-5.578267947E-2,1.273116207E1,1.286142230E0,1.279608382E1
2.518603240E1,-5.608177930E-2,1.275015545E1,1.374377489E0,1.282413828E1
2.518859021E1,-4.277170449E-2,1.276331615E1,2.034348011E0,1.292449769E1
2.519114833E1,-2.392822690E-2,1.277498055E1,2.076072693E0,1.294259550E1
2.519370672E1,-7.328019477E-3,1.277812195E1,2.105534315E0,1.295043354E1
2.519626490E1,-4.636093974E-3,1.277393436E1,2.114806652E0,1.294781170E1
2.519882307E1,-3.080759197E-2,1.275583839E1,2.084597111E0,1.292508829E1
2.520138125E1,-8.718847483E-2,1.273071384E1,2.003241301E0,1.288765504E1
2.520393922E1,-1.793121397E-1,1.269930840E1,1.882104516E0,1.283927194E1
2.520649688E1,-2.703889608E-1,1.268300724E1,1.086640596E0,1.273234349E1
2.520905464E1,-3.403790295E-1,1.268554878E1,1.009920716E0,1.273023745E1
2.521161250E1,-3.776173294E-1,1.272144127E1,8.925228715E-1,1.275830161E1
2.521417047E1,-3.835993707E-1,1.279846096E1,3.738785395E-3,1.280420889E1
2.521672833E1,-3.696911037E-1,1.291630745E1,-1.096211895E-1,1.292206200E1
2.521928589E1,-3.357429206E-1,1.378834152E1,-9.204889536E-1,1.382311055E1
2.522184339E1,-2.819044292E-1,1.388569927E1,-1.035344481E0,1.392709778E1
2.522440109E1,-2.093719840E-1,1.460504150E1,-1.750798464E0,1.471109681E1
2.522695943E1,-1.217348501E-1,1.470494175E1,-1.834547162E0,1.481943638E1
2.522951802E1,4.884349108E-1,1.537283897E1,-1.941027761E0,1.550259125E1
2.523207646E1,5.321039557E-1,1.545838165E1,-2.618196726E0,1.568756361E1
2.523463495E1,5.753242970E-1,1.557413483E1,-2.657678127E0,1.580974151E1
2.523719344E1,6.155536175E-1,1.632697678E1,-2.699403048E0,1.656006805E1
2.523975151E1,6.294618845E-1,1.638006783E1,-2.740230560E0,1.661961816E1
2.524230953E1,6.264708638E-1,1.643270874E1,-2.765056133E0,1.667548853E1
2.524486750E1,5.880361795E-1,1.647174263E1,-2.767448902E0,1.671295501E1
2.524742531E1,5.066801906E-1,1.648445511E1,-2.752643347E0,1.672037770E1
2.524998323E1,3.900300860E-1,1.645499229E1,-2.720340252E0,1.668289981E1
2.525254120E1,-4.414757788E-1,1.637199211E1,-2.680110931E0,1.659578323E1
2.525509927E1,-5.183451772E-1,1.568061543E1,-2.642274380E0,1.591012243E1
2.525765724E1,-6.092724800E-1,1.554392529E1,-2.625674248E0,1.577589907E1
2.526021510E1,-6.825526357E-1,1.452757359E1,-2.621636391E0,1.477799884E1
2.526277313E1,-7.320541739E-1,1.383275795E1,-2.639582396E0,1.410136486E1
2.526533141E1,-7.419245839E-1,1.307408428E1,-2.671885490E0,1.336492065E1
2.526788990E1,-7.072286606E-1,1.225484085E1,-2.711965322E0,1.257123910E1
2.527044865E1,-6.312565207E-1,1.143380356E1,-2.749353170E0,1.177664177E1
2.527300745E1,-5.167001486E-1,1.061201859E1,-2.769991398E0,1.097974361E1
2.527556630E1,3.109173775E-1,9.811470032E0,-2.778067112E0,1.020192485E1
2.527812510E1,4.099204242E-1,9.080163956E0,-2.757428885E0,9.498464416E0
2.528068380E1,1.092622638E0,8.917751312E0,-2.703291416E0,9.382318326E0
2.528324276E1,1.194766283E0,7.891080379E0,-2.615056038E0,8.398519757E0
2.528580203E1,1.892872214E0,7.786693573E0,-1.973779559E0,8.252961151E0
2.528836099E1,1.998156428E0,7.164410114E0,-1.899901152E0,7.676654596E0
2.529091974E1,2.731257439E0,7.122236729E0,-1.813609958E0,7.840612495E0
2.529347844E1,2.828017235E0,7.088139057E0,-1.733001828E0,7.825771023E0
2.529603708E1,3.524328709E0,7.086045265E0,-1.663310885E0,8.086997802E0
2.529859594E1,3.612115383E0,7.113113880E0,-1.621436477E0,8.140812175E0
2.530115469E1,3.717698574E0,7.170392036E0,-1.613510251E0,8.236456761E0
2.530371292E1,4.402644157E0,7.263712406E0,-1.642224073E0,8.651109374E0
2.530627094E1,4.450351238E0,7.974231243E0,-1.705484390E0,9.289922877E0
2.530882906E1,4.497011185E0,8.070392609E0,-1.801496387E0,9.412743260E0
2.531138719E1,4.528566360E0,8.817401886E0,-2.512613297E0,1.022583566E1
2.531394552E1,4.562514782E0,8.953494072E0,-2.587388992E0,1.037671331E1
2.531650391E1,4.585096836E0,9.955488205E0,-2.695664167E0,1.128722569E1
2.531906229E1,4.604987144E0,1.011954594E1,-3.394218922E0,1.162462209E1
2.532162078E1,4.612913609E0,1.129023457E1,-3.439832211E0,1.267204854E1
2.532417948E1,4.617699146E0,1.200494099E1,-3.470041513E0,1.332227239E1
2.532673792E1,4.619493484E0,1.274596786E1,-3.472284794E0,1.399486258E1
2.532929594E1,4.607080936E0,1.349297714E1,-3.435794115E0,1.466595746E1
2.533185406E1,4.604837418E0,1.424402428E1,-3.332902908E0,1.533639453E1
2.533441250E1,4.605435848E0,1.498385525E1,-2.438136816E0,1.586412521E1
2.533697115E1,4.613212585E0,1.570873070E1,-1.703839302E0,1.646052912E1
2.533952964E1,4.622484684E0,1.642597961E1,-7.806583643E-1,1.708184997E1
2.534208797E1,4.642823696E0,1.711062622E1,3.421736360E-1,1.773263726E1
2.534464641E1,4.667798996E0,1.727378654E1,1.641476393E0,1.796848613E1
2.534720495E1,4.704438686E0,1.829836273E1,3.060420275E0,1.913969682E1
2.534976344E1,4.761866570E0,1.840813446E1,4.482504368E0,1.953529199E1
2.535232188E1,4.828865528E0,1.851147461E1,5.816652775E0,1.999565163E1
2.535488047E1,4.902145863E0,1.857578087E1,6.915107727E0,2.041835899E1
2.535743912E1,4.968696117E0,1.858654976E1,7.704290867E0,2.072447516E1
2.535999729E1,5.022385120E0,1.853390694E1,7.810920715E0,2.073018430E1
2.536255500E1,5.064558506E0,1.841366768E1,7.870891094E0,2.065584268E1
2.536511276E1,5.087440014E0,1.746625900E1,7.842326641E0,1.981046028E1
2.536767052E1,5.097011566E0,1.731850243E1,7.725377560E0,1.963648420E1
2.537022807E1,5.076672554E0,1.627882195E1,6.673133850E0,1.831129060E1
2.537278594E1,5.027918816E0,1.613375664E1,5.849404335E0,1.788277389E1
2.537534412E1,4.942375183E0,1.510723495E1,5.016552448E0,1.666797585E1
2.537790219E1,4.263262272E0,1.496037579E1,4.198506355E0,1.611259459E1
2.538046026E1,4.163362026E0,1.389646721E1,3.454787254E0,1.491244243E1
2.538301818E1,3.403790236E0,1.373375511E1,3.288635731E0,1.452642222E1
2.538557578E1,3.286242723E0,1.264502048E1,2.259123564E0,1.325894315E1
2.538813333E1,2.474029064E0,1.249427319E1,2.141127586E0,1.291557624E1
2.539069115E1,2.365155697E0,1.143036461E1,1.403240919E0,1.175654208E1
2.539324922E1,1.654038668E0,1.128814125E1,1.330259800E0,1.148597266E1
2.539580708E1,1.568943858E0,1.035239792E1,1.252044439E0,1.054520473E1
2.539836500E1,1.460967779E0,1.023499966E1,1.171735287E0,1.040493193E1
2.540092292E1,7.311568856E-1,9.464510918E0,1.085145116E0,9.554532810E0
2.540348078E1,6.746264100E-1,9.376126289E0,9.988539219E-1,9.453283776E0
2.540603875E1,6.014958024E-1,9.265308380E0,3.258725405E-1,9.290529021E0
2.540859693E1,4.968098104E-1,8.515756607E0,2.605185509E-1,8.534213525E0
2.541115531E1,-2.512463629E-1,8.452944756E0,1.579262912E-1,8.458152309E0
2.541371344E1,-3.255734444E-1,8.376523972E0,-5.621637702E-1,8.401677215E0
2.541627130E1,-4.408775866E-1,8.288139343E0,-6.334998012E-1,8.323998367E0
2.541882932E1,-1.276271820E0,7.648358345E0,-7.290631533E-1,7.788310999E0
2.542138724E1,-1.373928905E0,7.604988575E0,-8.232805133E-1,7.771828785E0
2.542394495E1,-2.038385868E0,7.545616627E0,-1.469193101E0,7.952979039E0
2.542650261E1,-2.126621008E0,7.472187042E0,-1.492223978E0,7.910930951E0
2.542906021E1,-2.242074728E0,7.398458004E0,-1.504935861E0,7.875843565E0
2.543161802E1,-3.005235672E0,7.322186947E0,-1.511216998E0,8.057893021E0
2.543417563E1,-3.063261747E0,7.250850677E0,-1.509422421E0,8.014784097E0
2.543673297E1,-3.135345459E0,7.179066181E0,-1.502692580E0,7.976682730E0
2.543929057E1,-3.206382275E0,7.122535706E0,-1.471585870E0,7.948393998E0
2.544184823E1,-3.275774240E0,7.070790768E0,-1.424925923E0,7.921943754E0
2.544440573E1,-3.341128111E0,7.025626183E0,-1.362413406E0,7.898020676E0
2.544696328E1,-3.395714521E0,6.978966236E0,-1.290927768E0,7.867867649E0
2.544952089E1,-3.428914785E0,6.936045170E0,-1.208973646E0,7.831206579E0
2.545207839E1,-3.441178083E0,6.891329288E0,-1.125224829E0,7.784488222E0
2.545463563E1,-3.434896946E0,6.847660065E0,-1.046859860E0,7.732068349E0
2.545719287E1,-3.403939724E0,6.820591450E0,-9.720842242E-1,7.684544301E0
2.545975031E1,-3.350400448E0,6.799355030E0,-9.040383101E-1,7.633721062E0
2.546230797E1,-3.277120113E0,6.783353329E0,-8.445168138E-1,7.580673273E0
2.546486557E1,-3.188884735E0,6.774230480E0,-7.969595194E-1,7.529563661E0
2.546742302E1,-2.549402952E0,6.773632050E0,-7.648059130E-1,7.277806994E0
2.546998073E1,-2.494517565E0,6.777969360E0,-7.438687682E-1,7.260635459E0
2.547253849E1,-2.422134638E0,6.779614449E0,-7.347460985E-1,7.236695386E0
2.547509604E1,-2.333450794E0,6.794569492E0,-7.227820158E-1,7.220358789E0
2.547765370E1,-1.690379620E0,6.814908504E0,-7.099205852E-1,7.057219596E0
2.548021146E1,-1.633101463E0,6.840033054E0,-6.889833808E-1,7.065958581E0
2.548276886E1,-1.556381583E0,6.866952419E0,-6.584748626E-1,7.071841932E0
2.548532594E1,-1.465304732E0,6.890581608E0,-6.269195080E-1,7.072500330E0
2.548788313E1,-8.400303125E-1,6.908976078E0,-5.920740366E-1,6.984994849E0
2.549044057E1,-8.020442128E-1,6.918248653E0,-5.611169338E-1,6.987151892E0
2.549299818E1,-7.483552694E-1,6.930212498E0,-5.183451772E-1,6.989746962E0
2.549555568E1,-6.819544435E-1,6.933652401E0,-4.758726060E-1,6.983341050E0
2.549811307E1,-6.094220281E-1,6.929614544E0,-4.314558208E-1,6.969727904E0
2.550067036E1,-5.289633274E-1,6.911817551E0,-3.901796341E-1,6.943001095E0
