"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.134482318E1,9.272187948E-3,9.728618622E0,1.988435626E0,9.929752389E0
2.134738266E1,1.241276786E-2,9.729815483E0,1.978864312E0,9.929016436E0
2.134994214E1,1.764706708E-2,9.735647202E0,1.972882271E0,9.933549331E0
2.135250157E1,1.301097311E-2,9.729216576E0,1.965703845E0,9.925815637E0
2.135506074E1,1.525424421E-2,9.734601021E0,1.965554237E0,9.931067072E0
2.135761996E1,1.959123462E-2,9.739386559E0,1.968096614E0,9.936268849E0
2.136017923E1,2.123630047E-2,9.746116638E0,1.972732663E0,9.943787742E0
2.136273850E1,2.512463741E-2,9.749705315E0,1.974527359E0,9.947670243E0
2.136529761E1,2.871387079E-2,9.752995491E0,1.976172447E0,9.951231234E0
2.136785652E1,3.200400248E-2,9.758378983E0,1.980210304E0,9.957319794E0
2.137041542E1,3.035893664E-2,9.751500130E0,1.974527359E0,9.949443941E0
2.137297443E1,3.275176138E-2,9.754042625E0,1.970938087E0,9.951231942E0
2.137553350E1,3.499503061E-2,9.751649857E0,1.967947125E0,9.948302140E0
2.137809287E1,3.469592705E-2,9.752098083E0,1.963011861E0,9.947765397E0
2.138065225E1,3.215355426E-2,9.752547264E0,1.956431627E0,9.946900859E0
2.138321131E1,2.527418919E-2,9.748209953E0,1.950898170E0,9.941541115E0
2.138577032E1,1.689931005E-2,9.744620323E0,1.946112514E0,9.937065198E0
2.138832933E1,2.841476817E-3,9.737143517E0,1.932652950E0,9.927090176E0
2.139088839E1,1.495514181E-3,9.734301567E0,1.929512382E0,9.923691212E0
2.139344756E1,4.486542311E-4,9.731908798E0,1.926820397E0,9.920820828E0
2.139600678E1,-2.991028305E-4,9.734750748E0,1.927119493E0,9.923666749E0
2.139856600E1,1.495514181E-3,9.737442017E0,1.925025821E0,9.925900648E0
2.140112527E1,5.682953633E-3,9.744620323E0,1.920987964E0,9.932162519E0
2.140368449E1,7.028916385E-3,9.748658180E0,1.912762642E0,9.934538069E0
2.140624360E1,1.345962752E-3,9.745368004E0,1.901097536E0,9.929066985E0
2.140880287E1,2.542373957E-3,9.748658180E0,1.899452567E0,9.931981818E0
2.141136220E1,-1.046859892E-3,9.751799583E0,1.895863295E0,9.934379389E0
2.141392157E1,-4.037888255E-3,9.756883621E0,1.892722726E0,9.938772239E0
2.141648089E1,-6.430710666E-3,9.761520386E0,1.892573118E0,9.943296968E0
2.141904016E1,-8.524430916E-3,9.765856743E0,1.894966006E0,9.948011196E0
2.142159943E1,-1.016949583E-2,9.767203331E0,1.901994944E0,9.950675811E0
2.142415865E1,-1.615155302E-2,9.759127617E0,1.898854375E0,9.942156740E0
2.142671777E1,-1.271187048E-2,9.758378983E0,1.904686809E0,9.942532565E0
2.142927709E1,-9.571290575E-3,9.760173798E0,1.907528281E0,9.944835258E0
2.143183636E1,-6.729813758E-3,9.764361382E0,1.912613034E0,9.949918949E0
2.143439558E1,-4.037888255E-3,9.765707016E0,1.914706826E0,9.951640672E0
2.143695480E1,7.477570907E-4,9.766903877E0,1.916800499E0,9.953217372E0
2.143951381E1,2.691925503E-3,9.765856743E0,1.913809419E0,9.951614525E0
2.144207292E1,-1.495514152E-4,9.757930756E0,1.901994944E0,9.941569163E0
2.144463246E1,3.738785395E-3,9.757332802E0,1.900349855E0,9.940668336E0
2.144719251E1,4.785645287E-3,9.759276390E0,1.901396751E0,9.942776683E0
2.144975277E1,5.832505412E-3,9.765856743E0,1.899901152E0,9.948950514E0
2.145231277E1,6.879365072E-3,9.767053604E0,1.901247144E0,9.950383115E0
2.145487230E1,5.533402320E-3,9.768249512E0,1.907378793E0,9.952729425E0
2.145743183E1,6.879365072E-3,9.764511108E0,1.915155411E0,9.950554998E0
2.145999141E1,-5.982056726E-3,9.756733894E0,1.912762642E0,9.942462119E0
2.146255084E1,-8.524430916E-3,9.756285667E0,1.916949987E0,9.942830580E0
2.146511032E1,-8.374879137E-3,9.755986214E0,1.923081636E0,9.943720638E0
2.146767016E1,-1.046859939E-2,9.755837440E0,1.931007862E0,9.945112625E0
2.147023011E1,-9.720842354E-3,9.758230209E0,1.940429568E0,9.949292348E0
2.147278975E1,-4.187439568E-3,9.760473251E0,1.955982924E0,9.954532878E0
2.147534943E1,-1.645065611E-3,9.762566566E0,1.967199326E0,9.958794197E0
2.147790912E1,-8.673981763E-3,9.757482529E0,1.967947125E0,9.953961846E0
2.148046860E1,-8.524430916E-3,9.761669159E0,1.974676847E0,9.959397878E0
2.148302824E1,-1.076770201E-2,9.760771751E0,1.978415728E0,9.959262519E0
2.148558787E1,-1.001994498E-2,9.760024071E0,1.979462504E0,9.958736971E0
2.148814740E1,-9.421738796E-3,9.759426117E0,1.975574136E0,9.957378172E0
2.149070683E1,-6.281159353E-3,9.756733894E0,1.967648029E0,9.953167059E0
2.149326652E1,1.345962752E-3,9.752098083E0,1.960768580E0,9.947262551E0
2.149582657E1,1.046859892E-3,9.741181374E0,1.945364833E0,9.933532100E0
2.149838657E1,9.571290575E-3,9.737891197E0,1.940728664E0,9.929403020E0
2.150094652E1,1.465603895E-2,9.735049248E0,1.931905150E0,9.924900814E0
2.150350620E1,1.929213293E-2,9.737591743E0,1.924278021E0,9.925921169E0
2.150606553E1,2.347957157E-2,9.737442017E0,1.920240164E0,9.925001290E0
2.150862480E1,2.482553571E-2,9.739834785E0,1.909472466E0,9.925274961E0
2.151118423E1,2.856432088E-2,9.739685059E0,1.895564198E0,9.922471698E0
2.151374402E1,2.018944174E-2,9.732806206E0,1.874028802E0,9.911604724E0
2.151630365E1,2.153540403E-2,9.737591743E0,1.863859296E0,9.914389957E0
2.151886313E1,2.273181453E-2,9.739685059E0,1.855035782E0,9.914793973E0
2.152142277E1,2.392822690E-2,9.736844063E0,1.847558141E0,9.910609262E0
2.152398235E1,2.512463741E-2,9.734451294E0,1.845913172E0,9.907954818E0
2.152654162E1,2.392822690E-2,9.734750748E0,1.844417572E0,9.907967544E0
2.152910058E1,2.303091809E-2,9.732955933E0,1.845763564E0,9.906452682E0
2.153165959E1,1.046859939E-2,9.724431038E0,1.840080619E0,9.896997792E0
2.153421870E1,1.061815023E-2,9.725478172E0,1.846212268E0,9.899168559E0
2.153677761E1,1.076770201E-2,9.729066849E0,1.846810460E0,9.902805995E0
2.153933641E1,8.673981763E-3,9.729964256E0,1.847408652E0,9.903797171E0
2.154189532E1,2.243271330E-3,9.733105659E0,1.850549221E0,9.907466035E0
2.154445438E1,-3.290131222E-3,9.736096382E0,1.853390694E0,9.910935407E0
2.154701318E1,-1.046859939E-2,9.743574142E0,1.858325839E0,9.919209726E0
2.154957204E1,-2.347957157E-2,9.740881920E0,1.855933070E0,9.916139341E0
2.155213115E1,-2.392822690E-2,9.742377281E0,1.862363815E0,9.918814779E0
2.155469032E1,-2.183450572E-2,9.746265411E0,1.872981906E0,9.924627320E0
2.155724964E1,-1.974078640E-2,9.752098083E0,1.882254124E0,9.932103872E0
2.155980865E1,-1.316052489E-2,9.754940033E0,1.885843396E0,9.935564079E0
2.156236735E1,-7.178467698E-3,9.757631302E0,1.888983965E0,9.938796737E0
2.156492626E1,-4.187439568E-3,9.757631302E0,1.889582157E0,9.938908737E0
2.156748563E1,-1.091725286E-2,9.750752449E0,1.883151412E0,9.930939117E0
2.157004490E1,-1.286142133E-2,9.751050949E0,1.881506324E0,9.930922720E0
2.157260386E1,-1.211366430E-2,9.748957634E0,1.877618074E0,9.928130303E0
2.157516266E1,-8.973085321E-3,9.747312546E0,1.874477386E0,9.925917985E0
2.157772178E1,-3.589233849E-3,9.745966911E0,1.871785522E0,9.924085094E0
2.158028121E1,3.439682536E-3,9.745069504E0,1.867149472E0,9.922330302E0
2.158284053E1,7.477570791E-3,9.748957634E0,1.870439529E0,9.926770618E0
2.158539928E1,4.187439568E-3,9.740881920E0,1.866401672E0,9.918077098E0
2.158795766E1,5.084747914E-3,9.737591743E0,1.869243145E0,9.915381422E0
2.159051605E1,8.374879137E-3,9.734750748E0,1.874178290E0,9.913525434E0
2.159307459E1,6.580262445E-3,9.730113983E0,1.880908132E0,9.910246053E0
2.159563334E1,7.627122104E-3,9.731011391E0,1.887039781E0,9.912293377E0
2.159819240E1,8.524430916E-3,9.731759071E0,1.894966006E0,9.914540002E0
2.160075167E1,1.196411345E-2,9.735049248E0,1.897059679E0,9.918173341E0
2.160331068E1,1.031904761E-2,9.726225853E0,1.892124534E0,9.908567559E0
2.160586959E1,1.286142133E-2,9.727123260E0,1.894068718E0,9.909822836E0
2.160842844E1,1.525424421E-2,9.728170395E0,1.895863295E0,9.911197181E0
2.161098714E1,1.734796353E-2,9.729066849E0,1.897657871E0,9.912423926E0
2.161354574E1,1.704886183E-2,9.734899521E0,1.901695848E0,9.918921637E0
2.161610454E1,1.435693540E-2,9.737591743E0,1.902892232E0,9.921789049E0
2.161866350E1,9.870393202E-3,9.740134239E0,1.904088616E0,9.924508345E0
2.162122261E1,-1.046859892E-3,9.735498428E0,1.895863295E0,9.918378314E0
2.162378157E1,-1.794616925E-3,9.737591743E0,1.899751663E0,9.921176975E0
2.162634016E1,-2.392822644E-3,9.737292290E0,1.903191328E0,9.921542425E0
2.162889855E1,-4.486542311E-4,9.739536285E0,1.906481385E0,9.924375977E0
2.163145730E1,1.345962752E-3,9.743872643E0,1.914108515E0,9.930099057E0
2.163401620E1,3.140579676E-3,9.745517731E0,1.923380733E0,9.933504877E0
2.163657506E1,7.178467698E-3,9.744770050E0,1.929213285E0,9.933904507E0
2.163913407E1,6.281159353E-3,9.739536285E0,1.927418590E0,9.928421271E0
2.164169329E1,1.166501082E-2,9.738788605E0,1.932204247E0,9.928622906E0
2.164425225E1,1.660020649E-2,9.735796928E0,1.938784599E0,9.926978549E0
2.164681079E1,2.093719877E-2,9.733404160E0,1.942373753E0,9.925341843E0
2.164936949E1,2.721835673E-2,9.733853340E0,1.943121552E0,9.925943938E0
2.165192845E1,2.826521732E-2,9.734301567E0,1.944018841E0,9.926562102E0
2.165448730E1,2.916252613E-2,9.737292290E0,1.942373753E0,9.929175564E0
2.165704584E1,2.303091809E-2,9.735348701E0,1.934148431E0,9.925647330E0
2.165960449E1,2.153540403E-2,9.739984512E0,1.933251143E0,9.930016216E0
2.166216344E1,2.048854344E-2,9.748957634E0,1.930260062E0,9.938234181E0
2.166472240E1,2.198405750E-2,9.749705315E0,1.925175309E0,9.937984554E0
2.166728131E1,2.572284266E-2,9.750452995E0,1.923380733E0,9.938379582E0
2.166984006E1,3.170489892E-2,9.746415138E0,1.924278021E0,9.934609159E0
2.167239886E1,3.454637527E-2,9.747910500E0,1.920389771E0,9.935333383E0
2.167495766E1,3.020938672E-2,9.744620323E0,1.915005922E0,9.931051582E0
2.167751652E1,3.499503061E-2,9.748060226E0,1.914108515E0,9.934269688E0
2.168007527E1,3.933202103E-2,9.751200676E0,1.906182289E0,9.935843827E0
2.168263407E1,3.843471408E-2,9.754042625E0,1.899452567E0,9.937340933E0
2.168519303E1,3.544368595E-2,9.756733894E0,1.896012783E0,9.939314715E0
2.168775193E1,3.050848842E-2,9.756733894E0,1.893171310E0,9.938756696E0
2.169031063E1,2.886342257E-2,9.754490852E0,1.890778542E0,9.936094222E0
2.169286917E1,2.273181453E-2,9.743274689E0,1.881805420E0,9.923361831E0
2.169542740E1,2.138585225E-2,9.737292290E0,1.882702708E0,9.917655367E0
2.169798584E1,2.258226462E-2,9.739386559E0,1.885992885E0,9.920339191E0
2.170054480E1,2.617149800E-2,9.743722916E0,1.888834357E0,9.925145663E0
2.170310391E1,2.961117961E-2,9.745219231E0,1.891526341E0,9.927136877E0
2.170566303E1,3.260220960E-2,9.744321823E0,1.891675830E0,9.926293777E0
2.170822199E1,3.050848842E-2,9.741181374E0,1.891974926E0,9.923261281E0
2.171078110E1,1.944168471E-2,9.729216576E0,1.887637973E0,9.910661445E0
2.171334022E1,1.854437590E-2,9.727422714E0,1.890180349E0,9.909383347E0
2.171589907E1,1.764706708E-2,9.725926399E0,1.890030742E0,9.907884333E0
2.171845813E1,1.719841361E-2,9.727123260E0,1.894816399E0,9.909972346E0
2.172101699E1,2.392822690E-2,9.728319168E0,1.899153471E0,9.911990229E0
2.172357589E1,3.723830357E-2,9.731908798E0,1.905584097E0,9.916788104E0
2.172613490E1,4.905286431E-2,9.732806206E0,1.908874273E0,9.918352878E0
2.172869344E1,4.770690203E-2,9.726674080E0,1.909622073E0,9.912473005E0
2.173125183E1,5.503492057E-2,9.727571487E0,1.911715746E0,9.913795085E0
2.173381016E1,5.937191099E-2,9.726076126E0,1.916202307E0,9.913219110E0
2.173636860E1,6.789634377E-2,9.727272987E0,1.920090675E0,9.915200345E0
2.173892746E1,7.567301393E-2,9.728468895E0,1.928465486E0,9.918054879E0
2.174148620E1,8.718847483E-2,9.732058525E0,1.933550239E0,9.922660001E0
2.174404464E1,9.511470050E-2,9.735198975E0,1.933400750E0,9.925783815E0
2.174660287E1,8.793623000E-2,9.731161118E0,1.921436548E0,9.919432841E0
2.174916120E1,8.554340899E-2,9.733853340E0,1.912613034E0,9.920348136E0
2.175171990E1,7.642077655E-2,9.736394882E0,1.892872214E0,9.918981332E0
2.175427876E1,6.370890141E-2,9.738638878E0,1.868644953E0,9.916500390E0
2.175683772E1,5.039882660E-2,9.743274689E0,1.840379715E0,9.915691564E0
2.175939631E1,3.649054468E-2,9.747312546E0,1.813310862E0,9.914611929E0
2.176195485E1,2.437688038E-2,9.748658180E0,1.787438512E0,9.911199069E0
2.176451376E1,2.093719784E-3,9.738189697E0,1.757976890E0,9.895596279E0
2.176707240E1,-1.345962752E-2,9.739984512E0,1.740628958E0,9.894304858E0
2.176963100E1,-2.946162969E-2,9.744172096E0,1.725823283E0,9.895869029E0
2.177218980E1,-4.561318085E-2,9.747910500E0,1.715205193E0,9.897765835E0
2.177474834E1,-5.727819353E-2,9.751200676E0,1.713261008E0,9.900730210E0
2.177730678E1,-6.490531564E-2,9.751948357E0,1.716551185E0,9.902083489E0
2.177986542E1,-6.669992954E-2,9.755088806E0,1.719542146E0,9.905707026E0
2.178242443E1,-6.804589182E-2,9.746116638E0,1.715205193E0,9.896127961E0
2.178498339E1,-5.817550048E-2,9.744620323E0,1.720140338E0,9.895448065E0
2.178754220E1,-5.174478889E-2,9.745817184E0,1.729263067E0,9.898180685E0
2.179010105E1,-4.830510542E-2,9.749257088E0,1.735095501E0,9.902570552E0
2.179265954E1,-4.531407729E-2,9.750154495E0,1.735394597E0,9.903492336E0
2.179521761E1,-4.007977992E-2,9.755837440E0,1.733600020E0,9.908750657E0
2.179777568E1,-3.305086121E-2,9.758378983E0,1.729562163E0,9.910521581E0
2.180033407E1,-3.379862010E-2,9.753892899E0,1.719243050E0,9.904310460E0
2.180289282E1,-2.333002165E-2,9.758528709E0,1.714008808E0,9.907938890E0
2.180545173E1,-1.166501082E-2,9.760323524E0,1.712064624E0,9.909349961E0
2.180801022E1,-1.345962752E-3,9.762118340E0,1.710419536E0,9.910826972E0
2.181056860E1,7.776673418E-3,9.766156197E0,1.713859200E0,9.915401187E0
2.181312720E1,1.585244946E-2,9.769744873E0,1.721785426E0,9.920318102E0
2.181568574E1,2.078764699E-2,9.773035049E0,1.726571083E0,9.924398919E0
2.181824407E1,1.570289768E-2,9.771389961E0,1.726122379E0,9.922691511E0
2.182080214E1,1.764706708E-2,9.776325226E0,1.729711652E0,9.928179528E0
2.182336022E1,1.929213293E-2,9.778269768E0,1.732852221E0,9.930644926E0
2.182591865E1,1.854437590E-2,9.780214310E0,1.735843301E0,9.933080479E0
2.182847735E1,1.570289768E-2,9.784252167E0,1.738535166E0,9.937521903E0
2.183103626E1,1.316052489E-2,9.785597801E0,1.743320823E0,9.939681334E0
2.183359490E1,4.037888255E-3,9.786943436E0,1.747807384E0,9.941785995E0
2.183615350E1,-1.091725286E-2,9.783653259E0,1.747059584E0,9.938420774E0
2.183871230E1,-1.764706708E-2,9.782157898E0,1.752742529E0,9.937959093E0
2.184127100E1,-2.347957157E-2,9.778717995E0,1.762762547E0,9.936357920E0
2.184382954E1,-3.080759197E-2,9.775727272E0,1.769043684E0,9.934551241E0
2.184638808E1,-3.484547883E-2,9.770792007E0,1.770090580E0,9.929894829E0
2.184894683E1,-3.813561052E-2,9.766754150E0,1.766202211E0,9.925241116E0
2.185150563E1,-4.082753509E-2,9.767951012E0,1.760519266E0,9.925419988E0
2.185406438E1,-5.009972304E-2,9.764660835E0,1.751097560E0,9.920557135E0
2.185662303E1,-5.204389244E-2,9.767951012E0,1.749153376E0,9.923462756E0
2.185918141E1,-5.593222752E-2,9.770941734E0,1.747508287E0,9.926138021E0
2.186173954E1,-5.922235921E-2,9.773782730E0,1.743769526E0,9.928296345E0
2.186429787E1,-5.727819353E-2,9.776325226E0,1.740778446E0,9.930263104E0
2.186685631E1,-5.294119939E-2,9.776325226E0,1.740479350E0,9.930186608E0
2.186941438E1,-4.426721856E-2,9.773932457E0,1.740479350E0,9.927788456E0
2.187197246E1,-4.351946339E-2,9.769894600E0,1.733600020E0,9.922605679E0
2.187453068E1,-3.678964823E-2,9.772586823E0,1.736142397E0,9.925673635E0
2.187708891E1,-3.305086121E-2,9.774979591E0,1.736142397E0,9.928016357E0
2.187964714E1,-2.482553571E-2,9.774829865E0,1.736291885E0,9.927871106E0
2.188220537E1,-1.510469336E-2,9.779765129E0,1.736590981E0,9.932763078E0
2.188476381E1,-4.187439568E-3,9.781559944E0,1.736890078E0,9.934571939E0
2.188732240E1,8.075776510E-3,9.783504486E0,1.742124438E0,9.937405235E0
2.188988079E1,7.028916385E-3,9.778120041E0,1.742124438E0,9.932103428E0
2.189243902E1,9.870393202E-3,9.779765129E0,1.750798464E0,9.935250307E0
2.189499714E1,1.016949583E-2,9.781410217E0,1.760967970E0,9.938666784E0
2.189755532E1,5.832505412E-3,9.782755852E0,1.774726629E0,9.942434344E0
2.190011391E1,4.486542661E-3,9.781859398E0,1.786989808E0,9.943748085E0
2.190267282E1,8.225328289E-3,9.783504486E0,1.797757506E0,9.947309171E0
2.190523173E1,6.879365072E-3,9.787542343E0,1.807328820E0,9.953013107E0
2.190779068E1,1.196411322E-3,9.781709671E0,1.806431532E0,9.947112164E0
2.191034975E1,0.000000000E0,9.778120041E0,1.814208269E0,9.944997897E0
2.191290912E1,-3.140579676E-3,9.777522087E0,1.823629975E0,9.946133636E0
2.191546834E1,-8.374879137E-3,9.774680138E0,1.836790442E0,9.945764981E0
2.191802720E1,-1.271187048E-2,9.774680138E0,1.848455548E0,9.947930503E0
2.192058615E1,-1.390828192E-2,9.777222633E0,1.856232166E0,9.951877899E0
2.192314563E1,-1.495514158E-2,9.777222633E0,1.868196249E0,9.954117907E0
2.192570490E1,-2.273181453E-2,9.767951012E0,1.866850257E0,9.944773179E0
2.192826365E1,-2.318046987E-2,9.763613701E0,1.867149472E0,9.940570255E0
2.193082256E1,-1.884347759E-2,9.762416840E0,1.867448568E0,9.939441724E0
2.193338199E1,-1.241276786E-2,9.759127617E0,1.868046761E0,9.936313432E0
2.193594152E1,-6.580262445E-3,9.758678436E0,1.868495345E0,9.935951035E0
2.193850100E1,-3.888336709E-3,9.756135941E0,1.873879194E0,9.934466611E0
2.194106058E1,-6.131608039E-3,9.751500130E0,1.876272082E0,9.930367028E0
2.194362011E1,-1.256231871E-2,9.742975235E0,1.871635914E0,9.921126208E0
2.194617975E1,-9.571290575E-3,9.744321823E0,1.873729706E0,9.922840441E0
2.194873917E1,-6.879365072E-3,9.747910500E0,1.873281002E0,9.926277658E0
2.195129845E1,4.486542311E-4,9.755986214E0,1.872981906E0,9.934149607E0
2.195385761E1,9.421738796E-3,9.760771751E0,1.865803480E0,9.937503539E0
2.195641667E1,1.974078640E-2,9.764959335E0,1.857129455E0,9.940007562E0
2.195897563E1,2.647059970E-2,9.766454697E0,1.852044702E0,9.940543628E0
2.196153428E1,2.078764699E-2,9.756135941E0,1.836042762E0,9.927420291E0
2.196409298E1,2.198405750E-2,9.758230209E0,1.830509305E0,9.928459318E0
2.196665193E1,2.318046987E-2,9.760024071E0,1.826022744E0,9.929399088E0
2.196921094E1,1.959123462E-2,9.761818886E0,1.821984887E0,9.930413924E0
2.197176980E1,1.884347759E-2,9.765856743E0,1.818694711E0,9.933778911E0
2.197432855E1,1.600200124E-2,9.771839142E0,1.816002846E0,9.939163074E0
2.197688730E1,1.615155302E-2,9.779765129E0,1.816152334E0,9.946983269E0
2.197944626E1,6.879365072E-3,9.779765129E0,1.814058661E0,9.946590478E0
2.198200527E1,5.084747914E-3,9.781110764E0,1.816152334E0,9.948294473E0
2.198456433E1,1.196411322E-3,9.782457352E0,1.825424552E0,9.951313886E0
2.198712371E1,-2.093719784E-3,9.786195755E0,1.835893154E0,9.956913950E0
2.198968303E1,-2.392822644E-3,9.787242889E0,1.847558141E0,9.960100410E0
2.199224173E1,-4.935196601E-3,9.783504486E0,1.862812400E0,9.959269774E0
2.199480022E1,-7.178467698E-3,9.780214310E0,1.871336818E0,9.957637519E0
2.199735870E1,-1.585244946E-2,9.770642281E0,1.874477386E0,9.948837487E0
2.199991735E1,-1.719841361E-2,9.770792007E0,1.885843396E0,9.951134486E0
2.200247610E1,-1.360917836E-2,9.768698692E0,1.893470526E0,9.950522096E0
2.200503490E1,-1.495514158E-2,9.766903877E0,1.897807479E0,9.949588345E0
2.200759386E1,-1.615155302E-2,9.763165474E0,1.904238224E0,9.947149549E0
2.201015256E1,-1.450648718E-2,9.755238533E0,1.909921169E0,9.940457140E0
2.201271115E1,-1.061815023E-2,9.748359680E0,1.919791460E0,9.935604081E0
2.201526990E1,-1.420738455E-2,9.740283966E0,1.921586156E0,9.928032380E0
2.201782865E1,-1.091725286E-2,9.739386559E0,1.929512382E0,9.928685097E0
2.202038730E1,-8.075776510E-3,9.738937378E0,1.931606054E0,9.928648872E0
2.202294610E1,-7.776673418E-3,9.738489151E0,1.928914189E0,9.927685600E0
2.202550522E1,-2.691925503E-3,9.733404160E0,1.924128532E0,9.921765689E0
2.202806443E1,-2.991028305E-4,9.731609344E0,1.920240164E0,9.919251121E0
2.203062365E1,1.645065611E-3,9.727721214E0,1.919193268E0,9.915234013E0
2.203318246E1,-5.682953633E-3,9.717402458E0,1.909173369E0,9.903175540E0
2.203574120E1,-1.196411322E-3,9.714710236E0,1.906630993E0,9.900042330E0
2.203830001E1,2.841476817E-3,9.712467194E0,1.904387712E0,9.897409743E0
2.204085886E1,6.580262445E-3,9.712915421E0,1.905135512E0,9.897995281E0
2.204341803E1,1.001994498E-2,9.715907097E0,1.900948048E0,9.900129019E0
2.204597725E1,1.540379599E-2,9.718598366E0,1.895115495E0,9.901659165E0
2.204853631E1,2.033899166E-2,9.725926399E0,1.887787461E0,9.907461809E0
2.205109548E1,1.540379599E-2,9.723085403E0,1.869542241E0,9.901202716E0
2.205365480E1,1.719841361E-2,9.729216576E0,1.855185270E0,9.904527417E0
2.205621381E1,2.138585225E-2,9.732208252E0,1.847558141E0,9.906048955E0
2.205877277E1,2.527418919E-2,9.737442017E0,1.843221188E0,9.910392533E0
2.206133188E1,2.377867512E-2,9.739834785E0,1.839781523E0,9.912100843E0
2.206389084E1,2.512463741E-2,9.744321823E0,1.832004786E0,9.915073402E0
2.206644970E1,2.886342257E-2,9.748359680E0,1.827667832E0,9.918251825E0
2.206900865E1,2.527418919E-2,9.745069504E0,1.819442511E0,9.913495320E0
2.207156792E1,2.826521732E-2,9.743722916E0,1.818395615E0,9.911987580E0
2.207412693E1,2.871387079E-2,9.747312546E0,1.815404654E0,9.914969511E0
2.207668548E1,2.916252613E-2,9.750752449E0,1.810319901E0,9.917423149E0
2.207924423E1,2.736790851E-2,9.748957634E0,1.808525324E0,9.915325905E0
2.208180339E1,2.587239444E-2,9.747612000E0,1.809422612E0,9.914162560E0
2.208436251E1,2.228316106E-2,9.748807907E0,1.810319901E0,9.915493447E0
2.208692162E1,1.226321608E-2,9.740732193E0,1.801944971E0,9.906009273E0
2.208948121E1,9.720842354E-3,9.742227554E0,1.800748587E0,9.907259343E0
2.209204105E1,1.001994498E-2,9.743722916E0,1.799851298E0,9.908567069E0
2.209460074E1,1.286142133E-2,9.747462273E0,1.799253106E0,9.912138917E0
2.209716037E1,1.301097311E-2,9.755687714E0,1.798804402E0,9.920146638E0
2.209972016E1,8.524430916E-3,9.763015747E0,1.796112537E0,9.926861004E0
2.210227975E1,4.785645287E-3,9.767203331E0,1.791476369E0,9.930139545E0
2.210483933E1,-3.140579676E-3,9.759127617E0,1.778166294E0,9.919801262E0
2.210739917E1,-3.589233849E-3,9.760771751E0,1.767996788E0,9.919601338E0
2.210995881E1,-1.645065611E-3,9.762268066E0,1.759322882E0,9.919531113E0
2.211251803E1,1.495514152E-4,9.761370659E0,1.754088521E0,9.917720691E0
2.211507720E1,-4.486542311E-4,9.760622978E0,1.754537225E0,9.917064182E0
2.211763647E1,-8.973084623E-4,9.757781029E0,1.754985809E0,9.914346504E0
2.212019568E1,1.345962752E-3,9.752995491E0,1.757976890E0,9.910166780E0
2.212275496E1,-6.131608039E-3,9.739536285E0,1.758425593E0,9.897002840E0
2.212531412E1,-3.888336709E-3,9.736394882E0,1.760369658E0,9.894255998E0
2.212787303E1,5.982056609E-4,9.738638878E0,1.762014747E0,9.896756212E0
2.213043183E1,4.486542661E-3,9.743124962E0,1.759023786E0,9.900639819E0
2.213299089E1,8.225328289E-3,9.751799583E0,1.756331801E0,9.908701437E0
2.213554996E1,9.122636169E-3,9.757332802E0,1.751845241E0,9.913354043E0
2.213810876E1,7.627122104E-3,9.762118340E0,1.745564103E0,9.916955515E0
2.214066756E1,-5.982056609E-4,9.757183075E0,1.733300924E0,9.909942180E0
2.214322636E1,-1.495514181E-3,9.758977890E0,1.726271987E0,9.910482666E0
2.214578548E1,-2.093719784E-3,9.760771751E0,1.717897058E0,9.910794109E0
2.214834470E1,-4.935196601E-3,9.762416840E0,1.715653777E0,9.912026775E0
2.215090376E1,-2.542373957E-3,9.761520386E0,1.713560104E0,9.910780743E0
2.215346282E1,-2.991028305E-4,9.763463974E0,1.714457393E0,9.912849894E0
2.215602183E1,1.794616925E-3,9.765109062E0,1.722383618E0,9.915844066E0
2.215858063E1,-8.075776510E-3,9.757332802E0,1.724925995E0,9.908631505E0
2.216113938E1,-1.286142133E-2,9.761520386E0,1.731057644E0,9.913829039E0
2.216369803E1,-1.450648718E-2,9.763015747E0,1.731655836E0,9.915408153E0
2.216625683E1,-1.345962752E-2,9.766754150E0,1.727617979E0,9.918383521E0
2.216881626E1,-1.226321608E-2,9.767801285E0,1.724178314E0,9.918814606E0
2.217137594E1,-8.823533542E-3,9.766454697E0,1.725972891E0,9.917797014E0
2.217393542E1,-5.682953633E-3,9.765408516E0,1.730160356E0,9.917494171E0
2.217649449E1,-1.226321608E-2,9.755238533E0,1.724477410E0,9.906495423E0
2.217905334E1,-1.405783277E-2,9.757332802E0,1.725823283E0,9.908794429E0
2.218161214E1,-1.794617064E-2,9.756883621E0,1.727169275E0,9.908592926E0
2.218417115E1,-1.884347759E-2,9.756585121E0,1.730758548E0,9.908926958E0
2.218673022E1,-1.704886183E-2,9.761370659E0,1.736590981E0,9.914655619E0
2.218928917E1,-1.061815023E-2,9.767951012E0,1.746461391E0,9.922857809E0
2.219184798E1,-2.392822644E-3,9.773932457E0,1.755284905E0,9.930296395E0
2.219440688E1,-2.243271330E-3,9.769744873E0,1.763211131E0,9.927579434E0
2.219696584E1,1.944168354E-3,9.772437096E0,1.781306863E0,9.933457842E0
2.219952511E1,3.140579676E-3,9.774979591E0,1.794766545E0,9.938381298E0
2.220208475E1,6.879365072E-3,9.777222633E0,1.806730628E0,9.942756424E0
