"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.320319354E1,4.232304916E-2,1.102193967E-1,9.809077263E0,9.809787781E0
1.320575438E1,4.561318085E-2,1.064806059E-1,9.810274124E0,9.810958010E0
1.320831516E1,4.621138796E-2,1.033400297E-1,9.816105843E0,9.816758557E0
1.321087610E1,4.935196787E-2,1.054337472E-1,9.821340561E0,9.822030457E0
1.321343735E1,5.204389244E-2,1.075274646E-1,9.828518867E0,9.829244826E0
1.321599797E1,5.712864175E-2,1.117149070E-1,9.834949493E0,9.835749867E0
1.321855865E1,6.400800496E-2,1.156032458E-1,9.838239670E0,9.839127041E0
1.322111979E1,6.550352275E-2,1.097707376E-1,9.831809044E0,9.832640002E0
1.322368115E1,7.313064486E-2,1.108175963E-1,9.832556725E0,9.833453126E0
1.322624245E1,7.746763527E-2,1.096211895E-1,9.830761909E0,9.831678278E0
1.322880339E1,7.911270112E-2,1.109671518E-1,9.829416275E0,9.830360972E0
1.323136412E1,8.060821146E-2,1.147059351E-1,9.828369141E0,9.829369008E0
1.323392474E1,7.716853172E-2,1.179960668E-1,9.827621460E0,9.828632744E0
1.323648542E1,7.193423063E-2,1.235294715E-1,9.827023506E0,9.828063139E0
1.323904615E1,6.296114624E-2,1.214357466E-1,9.822088242E0,9.823040679E0
1.324160677E1,6.131608039E-2,1.235294715E-1,9.823883057E0,9.824851017E0
1.324416745E1,5.997011811E-2,1.254736334E-1,9.823285103E0,9.824269452E0
1.324672807E1,6.131608039E-2,1.248754337E-1,9.825378418E0,9.826363243E0
1.324928880E1,5.787639692E-2,1.220339537E-1,9.827173233E0,9.828101328E0
1.325184969E1,5.249254778E-2,1.196411327E-1,9.828968048E0,9.829836334E0
1.325441031E1,4.800600559E-2,1.178465188E-1,9.828220367E0,9.829044103E0
1.325697083E1,3.723830357E-2,1.117149070E-1,9.818200111E0,9.818906270E0
1.325953172E1,3.634099290E-2,1.100698411E-1,9.815807343E0,9.816491727E0
1.326209266E1,3.813561052E-2,1.040877849E-1,9.816255569E0,9.816881480E0
1.326465328E1,3.978067636E-2,1.013958603E-1,9.816704750E0,9.817308988E0
1.326721365E1,3.903292120E-2,9.915258735E-2,9.822088242E0,9.822666249E0
1.326977427E1,3.843471408E-2,9.735797346E-2,9.826873779E0,9.827431204E0
1.327233511E1,4.292125627E-2,9.107681364E-2,9.826275826E0,9.826791634E0
1.327489552E1,3.993022814E-2,8.105687052E-2,9.821490288E0,9.821905931E0
1.327745599E1,4.351946339E-2,8.090731502E-2,9.821041107E0,9.821470784E0
1.328001656E1,4.680959135E-2,7.866404206E-2,9.823135376E0,9.823561868E0
1.328257740E1,4.740779847E-2,7.671987265E-2,9.825228691E0,9.825642588E0
1.328513833E1,4.800600559E-2,7.507480681E-2,9.829416275E0,9.829820197E0
1.328769901E1,4.875376076E-2,7.387840003E-2,9.828518867E0,9.828917442E0
1.329025953E1,4.950151965E-2,7.522436231E-2,9.825378418E0,9.825791071E0
1.329282016E1,4.322035983E-2,6.969095767E-2,9.818200111E0,9.818542573E0
1.329538099E1,4.651049152E-2,7.342974842E-2,9.820592880E0,9.820977531E0
1.329794193E1,4.935196787E-2,6.954140961E-2,9.825228691E0,9.825598733E0
1.330050307E1,5.204389244E-2,6.879365444E-2,9.829266548E0,9.829645060E0
1.330306432E1,5.697908998E-2,6.819544733E-2,9.833154678E0,9.833556232E0
1.330562537E1,6.370890141E-2,6.789634377E-2,9.836444855E0,9.836885489E0
1.330818636E1,6.969095767E-2,7.238288224E-2,9.841979027E0,9.842491924E0
1.331074745E1,6.580262631E-2,6.954140961E-2,9.837491989E0,9.837957849E0
1.331330849E1,6.610172242E-2,7.088737190E-2,9.837491989E0,9.837969460E0
1.331586927E1,6.894320250E-2,7.223333418E-2,9.835248947E0,9.835755826E0
1.331842984E1,7.402794808E-2,7.342974842E-2,9.830911636E0,9.831464574E0
1.332099036E1,8.090731502E-2,7.462615520E-2,9.829715729E0,9.830331956E0
1.332355099E1,8.703892678E-2,7.821539044E-2,9.831061363E0,9.831757775E0
1.332611151E1,9.017950296E-2,8.150552213E-2,9.832406998E0,9.833158336E0
1.332867193E1,8.374879509E-2,7.761718333E-2,9.829266548E0,9.829929764E0
1.333123266E1,8.419744670E-2,8.270192891E-2,9.834949493E0,9.835657597E0
1.333379365E1,8.479565382E-2,9.212367237E-2,9.842576981E0,9.843373339E0
1.333635432E1,8.554340899E-2,9.810572863E-2,9.849307060E0,9.850167104E0
1.333891495E1,8.374879509E-2,1.033400297E-1,9.853045464E0,9.853943268E0
1.334147578E1,8.240283281E-2,1.057328507E-1,9.856335640E0,9.857247177E0
1.334403651E1,7.657032460E-2,1.031904742E-1,9.854540825E0,9.855378540E0
1.334659729E1,6.939185411E-2,9.406784177E-2,9.848558426E0,9.849252106E0
1.334915807E1,6.924230605E-2,9.002995491E-2,9.844670296E0,9.845325445E0
1.335171865E1,6.939185411E-2,8.898308873E-2,9.841529846E0,9.842176738E0
1.335427938E1,6.714858860E-2,8.808578551E-2,9.841231346E0,9.841854624E0
1.335684031E1,6.774678826E-2,8.988039941E-2,9.843474388E0,9.844117845E0
1.335940115E1,6.834499538E-2,9.391828626E-2,9.838389397E0,9.839075038E0
1.336196214E1,6.909275055E-2,9.287142754E-2,9.831659317E0,9.832340710E0
1.336452302E1,6.281159073E-2,8.988039941E-2,9.821340561E0,9.821952667E0
1.336708412E1,6.595217437E-2,9.586245567E-2,9.818498611E0,9.819188066E0
1.336964531E1,7.118647546E-2,9.646066278E-2,9.818648338E0,9.819380193E0
1.337220625E1,7.118647546E-2,9.227322042E-2,9.818798065E0,9.819489666E0
1.337476719E1,6.879365444E-2,8.629116416E-2,9.819097519E0,9.819717655E0
1.337732833E1,6.939185411E-2,8.135596663E-2,9.819396019E0,9.819978218E0
1.337988953E1,6.984051317E-2,7.941180468E-2,9.819845200E0,9.820414639E0
1.338245057E1,6.355935335E-2,7.328019291E-2,9.818200111E0,9.818679300E0
1.338501141E1,6.176473573E-2,6.939185411E-2,9.822985649E0,9.823424921E0
1.338757208E1,6.041877344E-2,7.088737190E-2,9.827173233E0,9.827614624E0
1.339013271E1,5.937191099E-2,7.462615520E-2,9.833454132E0,9.833916527E0
1.339269339E1,5.847460404E-2,7.821539044E-2,9.839137077E0,9.839621708E0
1.339525401E1,5.787639692E-2,7.896314561E-2,9.844222069E0,9.844708883E0
1.339781458E1,5.503492057E-2,7.731807977E-2,9.846315384E0,9.846772749E0
1.340037505E1,4.336991161E-2,6.909275055E-2,9.843772888E0,9.844110901E0
1.340293547E1,4.172484577E-2,7.043872029E-2,9.842875481E0,9.843215953E0
1.340549594E1,4.052843526E-2,7.178468257E-2,9.847063065E0,9.847408115E0
1.340805641E1,4.426721856E-2,7.552346587E-2,9.846165657E0,9.846554805E0
1.341061714E1,4.770690203E-2,7.417750359E-2,9.850203514E0,9.850598333E0
1.341317807E1,4.845465720E-2,7.537391037E-2,9.849007607E0,9.849415207E0
1.341573912E1,4.920241609E-2,7.417750359E-2,9.848110199E0,9.848512460E0
1.341830010E1,4.546362907E-2,6.640082598E-2,9.842875481E0,9.843204445E0
1.342086104E1,5.069793016E-2,6.326024979E-2,9.839884758E0,9.840218706E0
1.342342203E1,5.787639692E-2,6.550352275E-2,9.837192535E0,9.837580870E0
1.342598302E1,5.952146277E-2,6.759724021E-2,9.832706451E0,9.833118953E0
1.342854401E1,6.340979785E-2,6.954140961E-2,9.831211090E0,9.831661523E0
1.343110505E1,6.939185411E-2,7.387840003E-2,9.830014229E0,9.830536760E0
1.343366615E1,7.716853172E-2,7.522436231E-2,9.831509590E0,9.832100208E0
1.343622745E1,7.223333418E-2,6.969095767E-2,9.823583603E0,9.824096360E0
1.343878886E1,7.417750359E-2,7.103691995E-2,9.822985649E0,9.823522566E0
1.344135042E1,7.851449400E-2,7.462615520E-2,9.822387695E0,9.822984965E0
1.344391182E1,8.225327730E-2,7.806584239E-2,9.829266548E0,9.829920689E0
1.344647281E1,8.584251255E-2,8.105687052E-2,9.833005905E0,9.833714674E0
1.344903370E1,8.419744670E-2,8.389834315E-2,9.836444855E0,9.837162981E0
1.345159438E1,8.285148442E-2,8.404789865E-2,9.841979027E0,9.842686604E0
1.345415495E1,7.731807977E-2,7.971090078E-2,9.839884758E0,9.840511367E0
1.345671599E1,7.866404206E-2,7.746763527E-2,9.839586258E0,9.840205638E0
1.345927734E1,7.986045629E-2,7.552346587E-2,9.839436531E0,9.840050444E0
1.346183875E1,8.120641857E-2,7.402794808E-2,9.841829300E0,9.842442715E0
1.346440037E1,8.001000434E-2,7.028916478E-2,9.841529846E0,9.842106069E0
1.346696188E1,8.150552213E-2,6.729813665E-2,9.846315384E0,9.846882696E0
1.346952297E1,8.285148442E-2,6.714858860E-2,9.848110199E0,9.848687618E0
1.347208401E1,7.971090078E-2,6.251249462E-2,9.845269203E0,9.845790335E0
1.347464557E1,8.075776696E-2,6.475576013E-2,9.851550102E0,9.852093917E0
1.347720740E1,8.180462569E-2,6.924230605E-2,9.854690552E0,9.855273328E0
1.347976875E1,8.285148442E-2,7.567301393E-2,9.855138779E0,9.855777550E0
1.348232979E1,8.374879509E-2,8.135596663E-2,9.855587959E0,9.856279556E0
1.348489068E1,8.479565382E-2,8.898308873E-2,9.860971451E0,9.861737486E0
1.348745146E1,8.584251255E-2,9.332008660E-2,9.865756989E0,9.866571772E0
1.349001229E1,7.746763527E-2,9.257232398E-2,9.863214493E0,9.863953112E0
1.349257323E1,7.642077655E-2,9.825527668E-2,9.869496346E0,9.870281270E0
1.349513422E1,7.552346587E-2,1.009472087E-1,9.872786522E0,9.873591436E0
1.349769505E1,7.253243774E-2,1.057328507E-1,9.875777245E0,9.876609569E0
1.350025594E1,7.253243774E-2,1.078265682E-1,9.880862236E0,9.881716756E0
1.350281677E1,7.492525876E-2,1.072283611E-1,9.885498047E0,9.886363505E0
1.350537755E1,7.956135273E-2,1.069292650E-1,9.887292862E0,9.888191140E0
1.350793839E1,7.432705164E-2,9.975079447E-2,9.881908417E0,9.882691369E0
1.351049927E1,7.372884452E-2,9.720841795E-2,9.883553505E0,9.884306516E0
1.351306011E1,7.552346587E-2,9.526424855E-2,9.887442589E0,9.888189926E0
1.351562083E1,7.731807977E-2,9.122636169E-2,9.886245728E0,9.886968945E0
1.351818162E1,7.671987265E-2,8.554340899E-2,9.885198593E0,9.885866418E0
1.352074234E1,7.627122104E-2,8.300103247E-2,9.884450912E0,9.885093642E0
1.352330297E1,7.836493850E-2,8.090731502E-2,9.884002686E0,9.884644462E0
1.352586370E1,7.567301393E-2,7.208377868E-2,9.879067421E0,9.879620215E0
1.352842453E1,7.716853172E-2,7.073781639E-2,9.881011963E0,9.881566487E0
1.353098526E1,8.105687052E-2,7.208377868E-2,9.880413055E0,9.881008472E0
1.353354604E1,8.225327730E-2,7.821539044E-2,9.880114555E0,9.880766513E0
1.353610688E1,8.330013603E-2,8.120641857E-2,9.879815102E0,9.880499979E0
1.353866771E1,8.195417374E-2,8.404789865E-2,9.879815102E0,9.880512486E0
1.354122813E1,8.330013603E-2,8.659026772E-2,9.877572060E0,9.878302819E0
1.354378828E1,7.761718333E-2,8.195417374E-2,9.870991707E0,9.871637057E0
1.354634886E1,7.896314561E-2,8.644071966E-2,9.871589661E0,9.872283910E0
1.354890974E1,8.015955985E-2,9.062815458E-2,9.872187614E0,9.872929014E0
1.355147036E1,8.150552213E-2,9.197411686E-2,9.870393753E0,9.871158758E0
1.355403110E1,8.270192891E-2,9.332008660E-2,9.869047165E0,9.869834861E0
1.355659203E1,8.135596663E-2,9.690931439E-2,9.865608215E0,9.866419597E0
1.355915318E1,8.045866340E-2,9.556335211E-2,9.860223770E0,9.861015097E0
1.356171438E1,7.268198580E-2,9.212367237E-2,9.848708153E0,9.849407176E0
1.356427521E1,7.223333418E-2,9.062815458E-2,9.847212791E0,9.847894743E0
1.356683594E1,7.193423063E-2,8.703892678E-2,9.843772888E0,9.844420500E0
1.356939693E1,7.178468257E-2,8.404789865E-2,9.840782166E0,9.841402884E0
1.357195802E1,6.699903309E-2,8.165507019E-2,9.835846901E0,9.836414015E0
1.357451906E1,6.774678826E-2,8.434699476E-2,9.834201813E0,9.834796863E0
1.357708031E1,6.370890141E-2,8.688937128E-2,9.832706451E0,9.833296738E0
1.357964156E1,5.578267947E-2,8.464609832E-2,9.827023506E0,9.827546370E0
1.358220271E1,5.742774159E-2,8.644071966E-2,9.830761909E0,9.831309662E0
1.358476370E1,5.892325938E-2,8.584251255E-2,9.834052086E0,9.834603262E0
1.358732458E1,6.041877344E-2,8.539386094E-2,9.837043762E0,9.837599937E0
1.358988557E1,6.415756047E-2,8.748757839E-2,9.837491989E0,9.838090206E0
1.359244651E1,6.774678826E-2,8.943174779E-2,9.840333939E0,9.840973513E0
1.359500734E1,6.849455088E-2,9.137591720E-2,9.845417976E0,9.846080245E0
1.359756828E1,6.221338734E-2,8.374879509E-2,9.845269203E0,9.845821959E0
1.360012943E1,6.071787328E-2,8.090731502E-2,9.853793144E0,9.854312355E0
1.360269057E1,5.697908998E-2,8.090731502E-2,9.861420631E0,9.861917130E0
1.360525151E1,5.398806185E-2,8.359923959E-2,9.868299484E0,9.868801257E0
1.360781235E1,5.383851007E-2,8.105687052E-2,9.871889114E0,9.872368687E0
1.361037328E1,5.623133108E-2,7.911270112E-2,9.870393753E0,9.870870966E0
1.361293448E1,5.832505226E-2,8.225327730E-2,9.874132156E0,9.874646994E0
1.361549563E1,5.578267947E-2,8.060821146E-2,9.870393753E0,9.870880520E0
1.361805682E1,6.221338734E-2,8.300103247E-2,9.868598938E0,9.869144070E0
1.362061818E1,6.326024979E-2,8.509475738E-2,9.867252350E0,9.867822045E0
1.362317964E1,6.415756047E-2,8.240283281E-2,9.861270905E0,9.861823882E0
1.362574115E1,6.744768471E-2,8.494520187E-2,9.856335640E0,9.856932440E0
1.362830271E1,6.819544733E-2,8.240283281E-2,9.851998329E0,9.852578948E0
1.363086432E1,7.133602351E-2,8.285148442E-2,9.853195190E0,9.853801736E0
1.363342599E1,6.714858860E-2,7.627122104E-2,9.847362518E0,9.847886819E0
1.363598740E1,6.729813665E-2,7.671987265E-2,9.850802422E0,9.851331043E0
1.363854865E1,6.759724021E-2,7.492525876E-2,9.851699829E0,9.852216639E0
1.364111005E1,6.804589182E-2,7.821539044E-2,9.852447510E0,9.852992937E0
1.364367172E1,6.610172242E-2,8.120641857E-2,9.853344917E0,9.853901257E0
1.364623328E1,6.460621208E-2,8.165507019E-2,9.854242325E0,9.854792403E0
1.364879458E1,6.086742505E-2,7.971090078E-2,9.855138779E0,9.855649092E0
1.365135604E1,5.324030295E-2,7.357929647E-2,9.849007607E0,9.849426342E0
1.365391734E1,5.518447235E-2,7.671987265E-2,9.852297783E0,9.852751030E0
1.365647839E1,5.697908998E-2,7.971090078E-2,9.850502968E0,9.850990263E0
1.365903969E1,5.877370760E-2,8.479565382E-2,9.849157333E0,9.849697702E0
1.366160094E1,5.802594870E-2,8.703892678E-2,9.847960472E0,9.848516043E0
1.366416193E1,6.221338734E-2,8.673982322E-2,9.849605560E0,9.850183957E0
1.366672307E1,6.849455088E-2,8.898308873E-2,9.850952148E0,9.851592142E0
1.366928453E1,6.221338734E-2,8.165507019E-2,9.845417976E0,9.845953137E0
1.367184604E1,6.311069429E-2,8.150552213E-2,9.846764565E0,9.847304123E0
1.367440734E1,6.400800496E-2,8.374879509E-2,9.845717430E0,9.846281664E0
1.367696828E1,6.714858860E-2,8.599206060E-2,9.844820023E0,9.845424564E0
1.367952875E1,7.013961673E-2,8.330013603E-2,9.844371796E0,9.844974075E0
1.368208917E1,7.283154130E-2,8.584251255E-2,9.843922615E0,9.844566309E0
1.368464979E1,7.298108935E-2,9.047860652E-2,9.843624115E0,9.844310455E0
1.368721021E1,6.385845691E-2,8.300103247E-2,9.836594582E0,9.837152029E0
1.368977052E1,6.445665658E-2,8.270192891E-2,9.836744308E0,9.837303129E0
1.369233057E1,6.520441920E-2,8.255238086E-2,9.836894035E0,9.837456520E0
1.369489031E1,6.340979785E-2,8.015955985E-2,9.837192535E0,9.837723483E0
1.369745031E1,6.445665658E-2,7.806584239E-2,9.835099220E0,9.835620245E0
1.370001052E1,6.550352275E-2,7.881359756E-2,9.833454132E0,9.833988126E0
1.370257078E1,6.176473573E-2,8.210372925E-2,9.837043762E0,9.837580286E0
1.370513104E1,5.398806185E-2,7.567301393E-2,9.830761909E0,9.831201393E0
1.370769141E1,5.114658549E-2,7.851449400E-2,9.831509590E0,9.831956129E0
1.371025188E1,5.099703372E-2,8.135596663E-2,9.832406998E0,9.832875818E0
1.371281240E1,5.353940651E-2,8.629116416E-2,9.833304405E0,9.833828764E0
1.371537307E1,5.578267947E-2,9.062815458E-2,9.836444855E0,9.837020512E0
1.371793360E1,6.026922166E-2,9.466604888E-2,9.841829300E0,9.842469101E0
1.372049396E1,6.445665658E-2,9.586245567E-2,9.849157333E0,9.849834742E0
1.372305458E1,5.877370760E-2,8.763712645E-2,9.843772888E0,9.844338438E0
1.372561521E1,5.757729337E-2,8.673982322E-2,9.847661972E0,9.848212287E0
1.372817568E1,5.907280743E-2,8.853443712E-2,9.853643417E0,9.854218210E0
1.373073594E1,6.296114624E-2,9.002995491E-2,9.854242325E0,9.854854707E0
1.373329641E1,6.640082598E-2,9.167502075E-2,9.852447510E0,9.853097752E0
1.373585703E1,6.969095767E-2,9.317053109E-2,9.848708153E0,9.849395406E0
1.373841760E1,7.253243774E-2,9.690931439E-2,9.847810745E0,9.848554658E0
1.374097797E1,6.340979785E-2,9.107681364E-2,9.840333939E0,9.840959700E0
1.374353849E1,6.415756047E-2,9.212367237E-2,9.842277527E0,9.842917752E0
1.374609938E1,6.251249462E-2,9.077771008E-2,9.844222069E0,9.844839082E0
1.374866000E1,5.877370760E-2,9.451649338E-2,9.846016884E0,9.846645936E0
1.375122026E1,5.309075117E-2,9.780662507E-2,9.845269203E0,9.845898153E0
1.375378078E1,4.845465720E-2,9.855438024E-2,9.844670296E0,9.845282832E0
1.375634146E1,4.920241609E-2,9.690931439E-2,9.849157333E0,9.849756975E0
1.375890219E1,4.546362907E-2,8.853443712E-2,9.848558426E0,9.849061293E0
1.376146286E1,4.830510542E-2,8.748757839E-2,9.856783867E0,9.857290483E0
1.376402360E1,4.860420898E-2,9.152546525E-2,9.859176636E0,9.859721254E0
1.376658458E1,5.144568533E-2,9.511470050E-2,9.859176636E0,9.859769642E0
1.376914547E1,5.398806185E-2,9.616155922E-2,9.861569405E0,9.862186009E0
1.377170636E1,5.638088286E-2,9.705886990E-2,9.863813400E0,9.864452039E0
1.377426745E1,6.086742505E-2,9.795618057E-2,9.863513947E0,9.864188138E0
1.377682823E1,5.802594870E-2,9.421738982E-2,9.851550102E0,9.852171504E0
1.377938870E1,6.655038148E-2,9.735797346E-2,9.852148056E0,9.852853843E0
1.378194932E1,6.939185411E-2,9.765707701E-2,9.852746010E0,9.853474315E0
1.378450984E1,6.714858860E-2,9.586245567E-2,9.853493690E0,9.854188777E0
1.378707011E1,6.535396725E-2,9.661021084E-2,9.851848602E0,9.852539041E0
1.378963026E1,6.385845691E-2,9.750752151E-2,9.850502968E0,9.851192534E0
1.379219026E1,6.266204268E-2,1.007976532E-1,9.847063065E0,9.847778313E0
1.379475047E1,5.488536879E-2,9.436694533E-2,9.839586258E0,9.840191830E0
1.379731078E1,5.413761362E-2,9.496514499E-2,9.844072342E0,9.844679250E0
1.379987110E1,5.368895829E-2,9.332008660E-2,9.845717430E0,9.846306051E0
1.380243141E1,5.832505226E-2,9.436694533E-2,9.847212791E0,9.847837666E0
1.380499193E1,5.757729337E-2,9.526424855E-2,9.848857880E0,9.849486888E0
1.380755255E1,5.952146277E-2,9.391828626E-2,9.850203514E0,9.850831067E0
1.381011328E1,6.610172242E-2,9.526424855E-2,9.851550102E0,9.852232444E0
1.381267396E1,6.011966988E-2,8.958129585E-2,9.841231346E0,9.841822676E0
1.381523438E1,6.370890141E-2,9.077771008E-2,9.838239670E0,9.838864732E0
1.381779474E1,6.924230605E-2,9.197411686E-2,9.838239670E0,9.838913229E0
1.382035531E1,6.939185411E-2,9.077771008E-2,9.840782166E0,9.841445496E0
1.382291573E1,6.969095767E-2,9.227322042E-2,9.843025208E0,9.843704405E0
1.382547610E1,6.774678826E-2,8.883354068E-2,9.850054741E0,9.850688272E0
1.382803656E1,6.849455088E-2,8.599206060E-2,9.853793144E0,9.854406399E0
1.383059677E1,6.460621208E-2,7.671987265E-2,9.850353241E0,9.850863864E0
1.383315734E1,6.759724021E-2,7.716853172E-2,9.855886459E0,9.856420358E0
1.383571854E1,6.550352275E-2,8.001000434E-2,9.856036186E0,9.856578596E0
1.383827974E1,6.370890141E-2,8.030910790E-2,9.858728409E0,9.859261342E0
1.384084083E1,6.236293912E-2,7.597211748E-2,9.861121178E0,9.861611013E0
1.384340229E1,6.370890141E-2,7.462615520E-2,9.861121178E0,9.861609340E0
1.384596360E1,6.251249462E-2,7.357929647E-2,9.865906715E0,9.866379125E0
1.384852458E1,5.712864175E-2,6.326024979E-2,9.860821724E0,9.861190121E0
1.385108573E1,5.608177930E-2,6.789634377E-2,9.862616539E0,9.863009686E0
1.385364693E1,5.309075117E-2,7.193423063E-2,9.866804123E0,9.867209168E0
1.385620807E1,5.294119939E-2,7.567301393E-2,9.872936249E0,9.873368187E0
1.385876938E1,5.279165134E-2,8.374879509E-2,9.875926971E0,9.876423156E0
1.386133063E1,5.294119939E-2,8.868399262E-2,9.881160736E0,9.881700517E0
1.386389162E1,5.563312769E-2,9.302098304E-2,9.885947227E0,9.886541384E0
1.386645255E1,5.099703372E-2,8.509475738E-2,9.883105278E0,9.883603177E0
1.386901339E1,5.084748194E-2,8.210372925E-2,9.884600639E0,9.885072397E0
1.387157443E1,5.084748194E-2,8.449655026E-2,9.885947227E0,9.886439082E0
1.387413573E1,5.324030295E-2,8.419744670E-2,9.880114555E0,9.880616750E0
1.387669724E1,5.324030295E-2,8.404789865E-2,9.879964828E0,9.880465758E0
1.387925844E1,5.084748194E-2,8.404789865E-2,9.882207870E0,9.882696085E0
1.388181938E1,4.890331253E-2,8.419744670E-2,9.882058144E0,9.882537827E0
1.388438047E1,4.037888348E-2,7.986045629E-2,9.875029564E0,9.875435030E0
1.388694151E1,4.396811500E-2,8.240283281E-2,9.870244026E0,9.870685921E0
1.388950229E1,4.965107143E-2,8.225327730E-2,9.866206169E0,9.866673958E0
1.389206287E1,5.458626524E-2,8.464609832E-2,9.865308762E0,9.865822905E0
1.389462365E1,5.922235921E-2,8.928219229E-2,9.864561081E0,9.865142874E0
1.389718458E1,6.326024979E-2,9.586245567E-2,9.866355896E0,9.867024381E0
1.389974573E1,6.699903309E-2,9.690931439E-2,9.865756989E0,9.866460421E0
1.390230703E1,6.101697683E-2,9.092725813E-2,9.855886459E0,9.856494749E0
1.390486802E1,6.191428751E-2,8.958129585E-2,9.851250648E0,9.851852492E0
1.390742870E1,6.774678826E-2,8.614161611E-2,9.847212791E0,9.847822590E0
1.390998964E1,7.043872029E-2,8.569296449E-2,9.848558426E0,9.849183112E0
1.391255083E1,7.791628689E-2,8.539386094E-2,9.849905014E0,9.850583325E0
1.391511203E1,8.195417374E-2,8.763712645E-2,9.846465111E0,9.847196146E0
1.391767313E1,8.584251255E-2,8.973085135E-2,9.848259926E0,9.849042803E0
1.392023443E1,7.986045629E-2,8.001000434E-2,9.840632439E0,9.841281730E0
1.392279610E1,7.836493850E-2,7.761718333E-2,9.842576981E0,9.843194965E0
1.392535771E1,7.971090078E-2,7.328019291E-2,9.841979027E0,9.842574611E0
1.392791891E1,7.866404206E-2,6.969095767E-2,9.844072342E0,9.844633316E0
1.393047984E1,7.298108935E-2,6.894320250E-2,9.846016884E0,9.846528722E0
1.393304078E1,6.580262631E-2,7.328019291E-2,9.845417976E0,9.845910578E0
1.393560177E1,5.967101455E-2,7.716853172E-2,9.844969749E0,9.845453010E0
1.393816302E1,4.965107143E-2,7.372884452E-2,9.837791443E0,9.838193007E0
1.394072417E1,4.965107143E-2,7.926224917E-2,9.835248947E0,9.835693650E0
1.394328526E1,4.980061948E-2,8.673982322E-2,9.835697174E0,9.836205711E0
1.394584646E1,5.009972304E-2,9.092725813E-2,9.836146355E0,9.836694204E0
1.394840750E1,5.039882660E-2,9.242277592E-2,9.834201813E0,9.834765239E0
1.395096870E1,5.324030295E-2,9.137591720E-2,9.832706451E0,9.833275154E0
1.395353021E1,5.338985473E-2,9.062815458E-2,9.831509590E0,9.832072252E0
1.395609151E1,4.905286431E-2,8.793623000E-2,9.825976372E0,9.826492285E0
1.395865276E1,5.398806185E-2,9.167502075E-2,9.829715729E0,9.830291467E0
1.396121380E1,6.071787328E-2,9.287142754E-2,9.833154678E0,9.833780692E0
1.396377458E1,6.430710852E-2,9.391828626E-2,9.836296082E0,9.836954643E0
1.396633542E1,6.535396725E-2,9.735797346E-2,9.834351540E0,9.835050580E0
1.396889620E1,6.864409894E-2,9.810572863E-2,9.832856178E0,9.833585174E0
1.397145693E1,7.163512707E-2,9.885348380E-2,9.831659317E0,9.832417227E0
1.397401766E1,6.744768471E-2,9.032905847E-2,9.826126099E0,9.826772748E0
1.397657833E1,6.999006122E-2,9.152546525E-2,9.829864502E0,9.830539743E0
1.397913912E1,6.759724021E-2,9.496514499E-2,9.833304405E0,9.833995286E0
1.398169995E1,6.565307081E-2,9.346963465E-2,9.841231346E0,9.841894193E0
1.398426104E1,6.400800496E-2,9.451649338E-2,9.848259926E0,9.848921462E0
1.398682214E1,6.744768471E-2,9.571290761E-2,9.852148056E0,9.852843826E0
1.398938323E1,6.834499538E-2,9.675976634E-2,9.850952148E0,9.851664414E0
1.399194432E1,6.445665658E-2,9.092725813E-2,9.842875481E0,9.843506497E0
1.399450557E1,6.505486369E-2,9.197411686E-2,9.847063065E0,9.847707468E0
1.399706662E1,6.565307081E-2,9.062815458E-2,9.848259926E0,9.848895743E0
1.399962750E1,6.146563217E-2,9.436694533E-2,9.847212791E0,9.847856767E0
1.400218844E1,5.802594870E-2,9.541380405E-2,9.848708153E0,9.849341251E0
1.400474964E1,5.742774159E-2,9.870393574E-2,9.847810745E0,9.848472820E0
1.400731099E1,5.712864175E-2,1.018445119E-1,9.851848602E0,9.852540630E0
1.400987255E1,4.995017126E-2,9.526424855E-2,9.850952148E0,9.851539399E0
1.401243396E1,4.995017126E-2,9.346963465E-2,9.853942871E0,9.854512758E0
1.401499531E1,4.995017126E-2,8.958129585E-2,9.856783867E0,9.857317486E0
1.401755682E1,5.503492057E-2,8.868399262E-2,9.861719131E0,9.862271438E0
1.402011818E1,5.712864175E-2,8.554340899E-2,9.866206169E0,9.866742397E0
1.402267948E1,6.146563217E-2,8.300103247E-2,9.865458488E0,9.865999107E0
1.402524078E1,6.535396725E-2,8.090731502E-2,9.867402077E0,9.867950186E0
1.402780182E1,5.473581702E-2,7.462615520E-2,9.857382774E0,9.857817214E0
1.403036292E1,5.413761362E-2,7.537391037E-2,9.854840279E0,9.855277217E0
1.403292417E1,5.368895829E-2,7.612167299E-2,9.852746010E0,9.853186335E0
1.403548542E1,5.338985473E-2,8.165507019E-2,9.848708153E0,9.849191353E0
1.403804667E1,5.338985473E-2,8.419744670E-2,9.845269203E0,9.845773985E0
1.404060776E1,5.578267947E-2,8.898308873E-2,9.842277527E0,9.842837833E0
1.404316860E1,5.563312769E-2,9.810572863E-2,9.842277527E0,9.842923686E0
1.404572958E1,4.860420898E-2,9.451649338E-2,9.837791443E0,9.838365525E0
1.404829068E1,4.636093974E-2,9.511470050E-2,9.844969749E0,9.845538356E0
